"date","stage","props"
"1979-03-13","-25.31","{}"
"1979-03-14","-25.29","{}"
"1979-03-15","-25.29","{}"
"1979-03-16","-25.25","{}"
"1979-03-17","-25.18","{}"
"1979-03-18","-25.15","{}"
"1979-03-19","-25.11","{}"
"1979-03-20","-25.02","{}"
"1979-03-21","-24.99","{}"
"1979-03-22","-24.97","{}"
"1979-03-23","-24.93","{}"
"1979-03-24","-24.93","{}"
"1979-03-25","-24.93","{}"
"1979-03-26","-24.92","{}"
"1979-03-27","-24.93","{}"
"1979-03-28","-24.95","{}"
"1979-03-29","-24.97","{}"
"1979-03-30","-25.01","{}"
"1979-03-31","-25.04","{}"
"1979-04-01","-25.05","{}"
"1979-04-02","-25.07","{}"
"1979-04-03","-25.11","{}"
"1979-04-04","-25.14","{}"
"1979-04-05","-25.16","{}"
"1979-04-06","-25.20","{}"
"1979-04-07","-25.22","{}"
"1979-04-08","-25.25","{}"
"1979-04-09","-25.29","{}"
"1979-04-10","-25.37","{}"
"1979-04-11","-25.37","{}"
"1979-04-12","-25.43","{}"
"1979-04-13","-25.46","{}"
"1979-04-14","-25.49","{}"
"1979-04-15","-25.49","{}"
"1979-04-16","-25.45","{}"
"1979-04-17","-25.45","{}"
"1979-04-18","-25.45","{}"
"1979-04-19","-25.47","{}"
"1979-04-20","-25.49","{}"
"1979-04-21","-25.45","{}"
"1979-04-22","-25.48","{}"
"1979-04-23","-25.45","{}"
"1979-04-24","-25.45","{}"
"1979-04-25","-25.47","{}"
"1979-04-26","-25.48","{}"
"1979-04-27","-25.49","{}"
"1979-04-28","-25.50","{}"
"1979-04-29","-25.47","{}"
"1979-04-30","-25.43","{}"
"1979-05-01","-25.38","{}"
"1979-05-02","-25.33","{}"
"1979-05-03","-25.30","{}"
"1979-05-04","-25.28","{}"
"1979-05-05","-25.26","{}"
"1979-05-06","-25.23","{}"
"1979-05-07","-25.21","{}"
"1979-05-08","-25.17","{}"
"1979-05-09","-25.09","{}"
"1979-05-10","-24.97","{}"
"1979-05-11","-24.89","{}"
"1979-05-12","-24.81","{}"
"1979-05-13","-24.72","{}"
"1979-05-14","-24.63","{}"
"1979-05-15","-24.55","{}"
"1979-05-16","-24.47","{}"
"1979-05-17","-24.39","{}"
"1979-05-18","-24.33","{}"
"1979-05-19","-24.27","{}"
"1979-05-20","-24.19","{}"
"1979-05-21","-24.14","{}"
"1979-05-22","-24.07","{}"
"1979-05-23","-23.99","{}"
"1979-05-24","-23.94","{}"
"1979-05-25","-23.91","{}"
"1979-05-26","-23.86","{}"
"1979-05-27","-23.81","{}"
"1979-05-28","-23.75","{}"
"1979-05-29","-23.73","{}"
"1979-05-30","-23.68","{}"
"1979-05-31","-23.65","{}"
"1979-06-01","-23.63","{}"
"1979-06-02","-23.59","{}"
"1979-06-03","-23.55","{}"
"1979-06-04","-23.54","{}"
"1979-06-05","-23.55","{}"
"1979-06-06","-23.54","{}"
"1979-06-07","-23.51","{}"
"1979-06-08","-23.50","{}"
"1979-06-09","-23.50","{}"
"1979-06-10","-23.48","{}"
"1979-06-11","-23.51","{}"
"1979-06-12","-23.53","{}"
"1979-06-13","-23.53","{}"
"1979-06-14","-23.55","{}"
"1979-06-15","-23.58","{}"
"1979-06-16","-23.61","{}"
"1979-06-17","-23.63","{}"
"1979-06-18","-23.67","{}"
"1979-06-19","-23.71","{}"
"1979-06-20","-23.75","{}"
"1979-06-21","-23.80","{}"
"1979-06-22","-23.86","{}"
"1979-06-23","-23.93","{}"
"1979-06-24","-23.96","{}"
"1979-06-25","-24.03","{}"
"1979-06-26","-24.11","{}"
"1979-06-27","-24.17","{}"
"1979-06-28","-24.25","{}"
"1979-06-29","-24.33","{}"
"1979-06-30","-24.43","{}"
"1979-07-01","-24.53","{}"
"1979-07-02","-24.60","{}"
"1979-07-03","-24.70","{}"
"1979-07-04","-24.81","{}"
"1979-07-05","-24.91","{}"
"1979-07-06","-24.99","{}"
"1979-07-07","-25.09","{}"
"1979-07-08","-25.14","{}"
"1979-07-09","-25.19","{}"
"1979-07-10","-25.25","{}"
"1979-07-11","-25.33","{}"
"1979-07-12","-25.37","{}"
"1979-07-13","-25.41","{}"
"1979-07-14","-25.45","{}"
"1979-07-15","-25.47","{}"
"1979-07-16","-25.49","{}"
"1979-07-17","-25.51","{}"
"1979-07-18","-25.53","{}"
"1979-07-19","-25.57","{}"
"1979-07-20","-25.57","{}"
"1979-07-21","-25.60","{}"
"1979-07-22","-25.55","{}"
"1979-07-23","-25.51","{}"
"1979-07-24","-25.48","{}"
"1979-07-25","-25.49","{}"
"1979-07-26","-25.53","{}"
"1979-07-27","-25.55","{}"
"1979-07-28","-25.55","{}"
"1979-07-29","-25.53","{}"
"1979-07-30","-25.49","{}"
"1979-07-31","-25.47","{}"
"1979-08-01","-25.49","{}"
"1979-08-02","-25.53","{}"
"1979-08-03","-25.53","{}"
"1979-08-04","-25.55","{}"
"1979-08-05","-25.53","{}"
"1979-08-06","-25.58","{}"
"1979-08-07","-25.58","{}"
"1979-08-08","-25.53","{}"
"1979-08-09","-25.57","{}"
"1979-08-10","-25.58","{}"
"1979-08-11","-25.58","{}"
"1979-08-12","-25.55","{}"
"1979-08-13","-25.52","{}"
"1979-08-14","-25.50","{}"
"1979-08-15","-25.51","{}"
"1979-08-16","-25.55","{}"
"1979-08-17","-25.56","{}"
"1979-08-18","-25.53","{}"
"1979-08-19","-25.49","{}"
"1979-08-20","-25.45","{}"
"1979-08-21","-25.42","{}"
"1979-08-22","-25.42","{}"
"1979-08-23","-25.42","{}"
"1979-08-24","-25.43","{}"
"1979-08-25","-25.43","{}"
"1979-08-26","-25.43","{}"
"1979-08-27","-25.43","{}"
"1979-08-28","-25.46","{}"
"1979-08-29","-25.50","{}"
"1979-08-30","-25.53","{}"
"1979-08-31","-25.52","{}"
"1979-09-01","-25.48","{}"
"1979-09-02","-25.42","{}"
"1979-09-03","-25.37","{}"
"1979-09-04","-25.37","{}"
"1979-09-05","-25.40","{}"
"1979-09-06","-25.44","{}"
"1979-09-07","-25.46","{}"
"1979-09-08","-25.46","{}"
"1979-09-09","-25.44","{}"
"1979-09-10","-25.41","{}"
"1979-09-11","-25.41","{}"
"1979-09-12","-25.43","{}"
"1979-09-13","-25.47","{}"
"1979-09-14","-25.49","{}"
"1979-09-15","-25.49","{}"
"1979-09-16","-25.45","{}"
"1979-09-17","-25.41","{}"
"1979-09-18","-25.37","{}"
"1979-09-19","-25.37","{}"
"1979-09-20","-25.39","{}"
"1979-09-21","-25.41","{}"
"1979-09-22","-25.41","{}"
"1979-09-23","-25.41","{}"
"1979-09-24","-25.39","{}"
"1979-09-25","-25.39","{}"
"1979-09-26","-25.44","{}"
"1979-09-27","-25.51","{}"
"1979-09-28","-25.54","{}"
"1979-09-29","-25.54","{}"
"1979-09-30","-25.51","{}"
"1979-10-01","-25.49","{}"
"1979-10-02","-25.49","{}"
"1979-10-03","-25.53","{}"
"1979-10-04","-25.58","{}"
"1979-10-05","-25.61","{}"
"1979-10-06","-25.62","{}"
"1979-10-07","-25.60","{}"
"1979-10-08","-25.55","{}"
"1979-10-09","-25.55","{}"
"1979-10-10","-25.57","{}"
"1979-10-11","-25.59","{}"
"1979-10-12","-25.63","{}"
"1979-10-13","-25.68","{}"
"1979-10-14","-25.71","{}"
"1979-10-15","-25.72","{}"
"1979-10-16","-25.77","{}"
"1979-10-17","-25.81","{}"
"1979-10-18","-25.85","{}"
"1979-10-19","-25.87","{}"
"1979-10-20","-25.87","{}"
"1979-10-21","-25.85","{}"
"1979-10-22","-25.81","{}"
"1979-10-23","-25.82","{}"
"1979-10-24","-25.85","{}"
"1979-10-25","-25.91","{}"
"1979-10-26","-25.92","{}"
"1979-10-27","-25.90","{}"
"1979-10-28","-25.85","{}"
"1979-10-29","-25.80","{}"
"1979-10-30","-25.76","{}"
"1979-10-31","-25.79","{}"
"1979-11-01","-25.83","{}"
"1979-11-02","-25.81","{}"
"1979-11-03","-25.79","{}"
"1979-11-04","-25.78","{}"
"1979-11-05","-25.75","{}"
"1979-11-06","-25.72","{}"
"1979-11-07","-25.72","{}"
"1979-11-08","-25.70","{}"
"1979-11-09","-25.66","{}"
"1979-11-10","-25.65","{}"
"1979-11-11","-25.73","{}"
"1979-11-12","-25.83","{}"
"1979-11-13","-25.91","{}"
"1979-11-14","-25.94","{}"
"1979-11-15","-25.96","{}"
"1979-11-16","-25.91","{}"
"1979-11-17","-25.89","{}"
"1979-11-18","-25.82","{}"
"1979-11-19","-25.82","{}"
"1979-11-20","-25.78","{}"
"1979-11-21","-25.75","{}"
"1979-11-22","-25.75","{}"
"1979-11-23","-25.75","{}"
"1979-11-24","-25.73","{}"
"1979-11-25","-25.67","{}"
"1979-11-26","-25.63","{}"
"1979-11-27","-25.60","{}"
"1979-11-28","-25.60","{}"
"1979-11-29","-25.60","{}"
"1979-11-30","-25.61","{}"
"1979-12-01","-25.61","{}"
"1979-12-02","-25.56","{}"
"1979-12-03","-25.54","{}"
"1979-12-04","-25.55","{}"
"1979-12-05","-25.59","{}"
"1979-12-06","-25.65","{}"
"1979-12-07","-25.66","{}"
"1979-12-08","-25.67","{}"
"1979-12-09","-25.67","{}"
"1979-12-10","-25.70","{}"
"1979-12-11","-25.73","{}"
"1979-12-12","-25.72","{}"
"1979-12-13","-25.83","{}"
"1979-12-14","-25.82","{}"
"1979-12-15","-25.72","{}"
"1979-12-16","-25.73","{}"
"1979-12-17","-25.69","{}"
"1979-12-18","-25.67","{}"
"1979-12-19","-25.69","{}"
"1979-12-20","-25.71","{}"
"1979-12-21","-25.72","{}"
"1979-12-22","-25.72","{}"
"1979-12-23","-25.71","{}"
"1979-12-24","-25.68","{}"
"1979-12-25","-25.65","{}"
"1979-12-26","-25.61","{}"
"1979-12-27","-25.59","{}"
"1979-12-28","-25.70","{}"
"1979-12-29","-25.66","{}"
"1979-12-30","-25.51","{}"
"1979-12-31","-25.48","{}"
"2007-01-01","-25.36","{}"
"2007-01-02","-25.41","{}"
"2007-01-03","-25.46","{}"
"2007-01-04","-25.49","{}"
"2007-01-05","-25.52","{}"
"2007-01-06","-25.60","{}"
"2007-01-07","-25.65","{}"
"2007-01-08","-25.67","{}"
"2007-01-09","-25.72","{}"
"2007-01-10","-25.75","{}"
"2007-01-11","-25.76","{}"
"2007-01-12","-25.76","{}"
"2007-01-13","-25.75","{}"
"2007-01-14","-25.72","{}"
"2007-01-15","-25.72","{}"
"2007-01-16","-25.70","{}"
"2007-01-17","-25.69","{}"
"2007-01-18","-25.69","{}"
"2007-01-19","-25.72","{}"
"2007-01-20","-25.70","{}"
"2007-01-21","-25.68","{}"
"2007-01-22","-25.67","{}"
"2007-01-23","-25.65","{}"
"2007-01-24","-25.67","{}"
"2007-01-25","-25.68","{}"
"2007-01-26","-25.64","{}"
"2007-01-27","-25.63","{}"
"2007-01-28","-25.60","{}"
"2007-01-29","-25.57","{}"
"2007-01-30","-25.56","{}"
"2007-01-31","-25.59","{}"
"2007-02-01","-25.57","{}"
"2007-02-02","-25.59","{}"
"2007-02-03","-25.62","{}"
"2007-02-04","-25.61","{}"
"2007-02-05","-25.59","{}"
"2007-02-06","-25.56","{}"
"2007-02-07","-25.57","{}"
"2007-02-08","-25.61","{}"
"2007-02-09","-25.61","{}"
"2007-02-10","-25.55","{}"
"2007-02-11","-25.49","{}"
"2007-02-12","-25.46","{}"
"2007-02-13","-25.45","{}"
"2007-02-14","-25.45","{}"
"2007-02-15","-25.42","{}"
"2007-02-16","-25.39","{}"
"2007-02-17","-25.37","{}"
"2007-02-18","-25.36","{}"
"2007-02-19","-25.32","{}"
"2007-02-20","-25.36","{}"
"2007-02-21","-25.38","{}"
"2007-02-22","-25.37","{}"
"2007-02-23","-25.31","{}"
"2007-02-24","-25.35","{}"
"2007-02-25","-25.39","{}"
"2007-02-26","-25.37","{}"
"2007-02-27","-25.27","{}"
"2007-02-28","-25.21","{}"
"2007-03-01","-25.06","{}"
"2007-03-02","-25.05","{}"
"2007-03-03","-25.05","{}"
"2007-03-04","-25.01","{}"
"2007-03-05","-25.00","{}"
"2007-03-06","-25.04","{}"
"2007-03-07","-25.05","{}"
"2007-03-08","-24.99","{}"
"2007-03-09","-24.97","{}"
"2007-03-10","-24.88","{}"
"2007-03-11","-24.84","{}"
"2007-03-12","-24.75","{}"
"2007-03-13","-24.74","{}"
"2007-03-14","-24.76","{}"
"2007-03-15","-24.77","{}"
"2007-03-16","-24.83","{}"
"2007-03-17","-24.92","{}"
"2007-03-18","-25.03","{}"
"2007-03-19","-25.10","{}"
"2007-03-20","-25.15","{}"
"2007-03-21","-25.20","{}"
"2007-03-22","-25.24","{}"
"2007-03-23","-25.26","{}"
"2007-03-24","-25.27","{}"
"2007-03-25","-25.28","{}"
"2007-03-26","-25.30","{}"
"2007-03-27","-25.31","{}"
"2007-03-28","-25.32","{}"
"2007-03-29","-25.33","{}"
"2007-03-30","-25.34","{}"
"2007-03-31","-25.34","{}"
"2007-04-01","-25.33","{}"
"2007-04-02","-25.33","{}"
"2007-04-03","-25.31","{}"
"2007-04-04","-25.33","{}"
"2007-04-05","-25.34","{}"
"2007-04-06","-25.34","{}"
"2007-04-07","-25.33","{}"
"2007-04-08","-25.33","{}"
"2007-04-09","-25.33","{}"
"2007-04-10","-25.32","{}"
"2007-04-11","-25.32","{}"
"2007-04-12","-25.33","{}"
"2007-04-13","-25.32","{}"
"2007-04-14","-25.32","{}"
"2007-04-15","-25.29","{}"
"2007-04-16","-25.26","{}"
"2007-04-17","-25.19","{}"
"2007-04-18","-25.09","{}"
"2007-04-19","-25.00","{}"
"2007-04-20","-24.84","{}"
"2007-04-21","-24.77","{}"
"2007-04-22","-24.72","{}"
"2007-04-23","-24.65","{}"
"2007-04-24","-24.60","{}"
"2007-04-25","-24.49","{}"
"2007-04-26","-24.44","{}"
"2007-04-27","-24.39","{}"
"2007-04-28","-24.35","{}"
"2007-04-29","-24.31","{}"
"2007-04-30","-24.28","{}"
"2007-05-01","-24.22","{}"
"2007-05-02","-24.21","{}"
"2007-05-03","-24.19","{}"
"2007-05-04","-24.18","{}"
"2007-05-05","-24.18","{}"
"2007-05-06","-24.18","{}"
"2007-05-07","-24.18","{}"
"2007-05-08","-24.18","{}"
"2007-05-09","-24.20","{}"
"2007-05-10","-24.19","{}"
"2007-05-11","-24.19","{}"
"2007-05-12","-24.20","{}"
"2007-05-13","-24.23","{}"
"2007-05-14","-24.23","{}"
"2007-05-15","-24.24","{}"
"2007-05-16","-24.24","{}"
"2007-05-17","-24.26","{}"
"2007-05-18","-24.28","{}"
"2007-05-19","-24.28","{}"
"2007-05-20","-24.28","{}"
"2007-05-21","-24.28","{}"
"2007-05-22","-24.29","{}"
"2007-05-23","-24.30","{}"
"2007-05-24","-24.30","{}"
"2007-05-25","-24.30","{}"
"2007-05-26","-24.29","{}"
"2007-05-27","-24.28","{}"
"2007-05-28","-24.28","{}"
"2007-05-29","-24.28","{}"
"2007-05-30","-24.28","{}"
"2007-05-31","-24.27","{}"
"2007-06-01","-24.27","{}"
"2007-06-02","-24.27","{}"
"2007-06-03","-24.26","{}"
"2007-06-04","-24.26","{}"
"2007-06-05","-24.25","{}"
"2007-06-06","-24.24","{}"
"2007-06-07","-24.23","{}"
"2007-06-08","-24.23","{}"
"2007-06-09","-24.23","{}"
"2007-06-10","-24.22","{}"
"2007-06-11","-24.21","{}"
"2007-06-12","-24.21","{}"
"2007-06-13","-24.20","{}"
"2007-06-14","-24.19","{}"
"2007-06-15","-24.19","{}"
"2007-06-16","-24.19","{}"
"2007-06-17","-24.19","{}"
"2007-06-18","-24.19","{}"
"2007-06-19","-24.20","{}"
"2007-06-20","-24.22","{}"
"2007-06-21","-24.26","{}"
"2007-06-22","-24.30","{}"
"2007-06-23","-24.39","{}"
"2007-06-24","-24.48","{}"
"2007-06-25","-24.60","{}"
"2007-06-26","-24.73","{}"
"2007-06-27","-24.88","{}"
"2007-06-28","-25.00","{}"
"2007-06-29","-25.11","{}"
"2007-06-30","-25.20","{}"
"2008-01-01","-25.81","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-02","-25.83","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-03","-25.82","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-04","-25.81","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-05","-25.77","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-06","-25.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-07","-25.71","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-08","-25.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-09","-25.67","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-10","-25.63","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-11","-25.58","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-12","-25.55","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-13","-25.51","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-14","-25.49","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-15","-25.47","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-16","-25.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-17","-25.42","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-18","-25.41","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-19","-25.41","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-20","-25.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-21","-25.38","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-22","-25.37","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-23","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-24","-25.34","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-25","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-26","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-27","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-28","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-29","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-30","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-31","-25.33","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-01","-25.34","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-02","-25.34","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-03","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-04","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-05","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-06","-25.36","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-07","-25.37","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-08","-25.37","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-09","-25.37","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-10","-25.36","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-11","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-12","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-13","-25.37","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-14","-25.36","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-15","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-16","-25.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-17","-25.33","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-18","-25.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-19","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-20","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-21","-25.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-22","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-23","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-24","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-25","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-26","-25.31","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-27","-25.29","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-28","-25.28","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-29","-25.28","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-01","-25.28","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-02","-25.28","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-03","-25.27","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c82-2cad-11ec-be51-ac1f6bb548d2,8e024c7f-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-04","-25.27","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c82-2cad-11ec-be51-ac1f6bb548d2,8e024c7f-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-05","-25.31","{8e024c82-2cad-11ec-be51-ac1f6bb548d2,8e024c7f-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-06","-25.39","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-07","-25.49","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-08","-25.55","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-09","-25.62","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-10","-25.67","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-11","-25.63","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-12","-25.58","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-13","-25.57","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-14","-25.59","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-15","-25.63","{8e024c8b-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-16","-25.70","{8e024c86-2cad-11ec-be51-ac1f6bb548d2,8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-17","-25.78","{8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-18","-25.84","{}"
"2008-03-19","-25.85","{}"
"2008-03-20","-25.85","{}"
"2008-03-21","-25.88","{}"
"2008-03-22","-25.89","{}"
"2008-03-23","-25.91","{}"
"2008-03-24","-25.89","{}"
"2008-03-25","-25.87","{}"
"2008-03-26","-25.81","{}"
"2008-03-27","-25.82","{}"
"2008-03-28","-25.90","{}"
"2008-03-29","-25.93","{}"
