"date","stage","props"
"1971-02-24","-15.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-02-25","-15.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-02-26","-15.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-02-27","-15.36","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-02-28","-15.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-01","-15.42","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-02","-15.42","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-03","-15.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-04","-15.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-05","-15.26","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-06","-15.26","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-07","-15.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-08","-15.69","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-09","-15.96","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-10","-16.07","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-11","-15.95","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-12","-15.73","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-13","-15.61","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-14","-15.61","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-15","-15.78","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-16","-15.84","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-17","-15.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-18","-15.54","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-19","-15.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-20","-15.37","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-21","-15.38","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-22","-15.54","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-23","-15.58","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-24","-15.43","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-25","-15.24","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-26","-15.18","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-27","-15.22","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-28","-15.60","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-29","-16.34","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-30","-16.78","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-03-31","-16.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-04-01","-16.24","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-04-02","-16.42","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-04-03","-16.63","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1971-04-04","-17.01","{}"
"1971-04-05","-17.36","{}"
"1971-04-06","-17.54","{}"
"1971-04-07","-17.40","{}"
"1971-04-08","-17.32","{}"
"1971-04-09","-17.31","{}"
"1971-04-10","-17.34","{}"
"1971-04-11","-17.45","{}"
"1971-04-12","-17.72","{}"
"1971-04-13","-17.78","{}"
"1971-04-14","-17.60","{}"
"1971-04-15","-17.48","{}"
"1971-04-16","-17.42","{}"
"1971-04-17","-17.41","{}"
"1971-04-18","-17.44","{}"
"1971-04-19","-17.62","{}"
"1971-04-20","-17.63","{}"
"1971-04-21","-17.52","{}"
"1971-04-22","-17.42","{}"
"1971-04-23","-17.20","{}"
"1971-04-24","-16.88","{}"
"1971-04-25","-16.67","{}"
"1971-04-26","-16.66","{}"
"1971-04-27","-16.62","{}"
"1971-04-28","-16.44","{}"
"1971-04-29","-16.08","{}"
"1971-04-30","-15.81","{}"
"1971-05-01","-15.56","{}"
"1971-05-02","-15.48","{}"
"1971-05-03","-15.48","{}"
"1971-05-04","-15.28","{}"
"1971-05-05","-14.70","{}"
"1971-05-06","-14.01","{}"
"1971-05-07","-13.52","{}"
"1971-05-08","-13.03","{}"
"1971-05-09","-12.64","{}"
"1971-05-10","-12.37","{}"
"1971-05-11","-12.20","{}"
"1971-05-12","-12.08","{}"
"1971-05-13","-12.04","{}"
"1971-05-14","-12.04","{}"
"1971-05-15","-12.02","{}"
"1971-05-16","-12.00","{}"
"1971-05-17","-11.98","{}"
"1971-05-18","-11.97","{}"
"1971-05-19","-11.94","{}"
"1971-05-20","-11.94","{}"
"1971-05-21","-11.92","{}"
"1971-05-22","-11.91","{}"
"1971-05-23","-11.90","{}"
"1971-05-24","-11.90","{}"
"1971-05-25","-11.88","{}"
"1971-05-26","-11.92","{}"
"1971-05-27","-11.92","{}"
"1971-05-28","-11.92","{}"
"1971-05-29","-11.88","{}"
"1971-05-30","-11.88","{}"
"1971-05-31","-11.90","{}"
"1973-01-01","-18.54","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-02","-18.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-03","-18.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-04","-18.16","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-05","-17.99","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-06","-17.79","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-07","-17.64","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-08","-17.90","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-09","-18.01","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-10","-17.88","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-11","-17.79","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-12","-17.42","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-13","-16.76","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-14","-16.36","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-15","-16.47","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-16","-16.60","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-17","-16.63","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-18","-16.62","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-19","-16.50","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-20","-16.84","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-21","-16.16","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-22","-16.30","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-23","-16.18","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-24","-15.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-25","-15.38","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-26","-15.12","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-27","-15.01","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-28","-15.10","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-29","-15.36","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-30","-15.61","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-01-31","-15.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-01","-15.60","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-02","-15.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-03","-15.18","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-04","-15.24","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-05","-15.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-06","-15.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-07","-15.82","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-08","-15.92","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-09","-16.00","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-10","-16.02","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-11","-16.04","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-12","-16.22","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-13","-16.39","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-14","-16.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-15","-16.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-16","-16.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-17","-16.30","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-18","-16.22","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-19","-16.25","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-20","-16.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-21","-16.42","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-22","-16.58","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-23","-16.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-24","-16.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-25","-16.22","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-26","-16.12","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-27","-16.24","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-02-28","-16.36","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-01","-16.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-02","-16.60","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-03","-16.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-04","-16.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-05","-16.47","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-06","-16.55","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-07","-16.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-08","-16.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-09","-16.34","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-10","-16.32","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-11","-16.27","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-12","-16.38","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-13","-16.33","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-14","-16.26","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-15","-16.07","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-16","-15.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-17","-15.35","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-18","-15.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-19","-15.95","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-20","-16.50","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-21","-16.64","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-22","-16.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-23","-16.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-24","-16.50","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-25","-16.60","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-26","-17.12","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-03-27","-17.50","{}"
"1973-03-28","-17.58","{}"
"1973-03-29","-17.54","{}"
"1973-03-30","-17.44","{}"
"1973-03-31","-17.45","{}"
"1973-04-01","-17.66","{}"
"1973-04-02","-18.14","{}"
"1973-04-03","-18.18","{}"
"1973-04-04","-17.92","{}"
"1973-04-05","-17.83","{}"
"1973-04-06","-17.64","{}"
"1973-04-07","-17.42","{}"
"1973-04-08","-17.39","{}"
"1973-04-09","-17.54","{}"
"1973-04-10","-17.64","{}"
"1973-04-11","-17.50","{}"
"1973-04-12","-17.29","{}"
"1973-04-13","-17.09","{}"
"1973-04-14","-17.00","{}"
"1973-04-15","-17.22","{}"
"1973-04-16","-17.68","{}"
"1973-04-17","-17.86","{}"
"1973-04-18","-17.78","{}"
"1973-04-19","-17.66","{}"
"1973-04-20","-17.58","{}"
"1973-04-21","-17.42","{}"
"1973-04-22","-17.02","{}"
"1973-04-23","-16.78","{}"
"1973-04-24","-16.56","{}"
"1973-04-25","-16.14","{}"
"1973-04-26","-15.85","{}"
"1973-04-27","-15.54","{}"
"1973-04-28","-15.26","{}"
"1973-04-29","-15.06","{}"
"1973-04-30","-14.82","{}"
"1973-05-01","-14.54","{}"
"1973-05-02","-14.12","{}"
"1973-05-03","-13.64","{}"
"1973-05-04","-13.13","{}"
"1973-05-05","-12.74","{}"
"1973-05-06","-12.50","{}"
"1973-05-07","-12.30","{}"
"1973-05-08","-12.18","{}"
"1973-05-09","-12.17","{}"
"1973-05-10","-12.22","{}"
"1973-05-11","-12.26","{}"
"1973-05-12","-12.27","{}"
"1973-05-13","-12.26","{}"
"1973-05-14","-12.25","{}"
"1973-05-15","-12.24","{}"
"1973-05-16","-12.24","{}"
"1973-05-17","-12.23","{}"
"1973-05-18","-12.22","{}"
"1973-05-19","-12.30","{}"
"1973-05-20","-12.42","{}"
"1973-05-21","-12.54","{}"
"1973-05-22","-12.66","{}"
"1973-05-23","-12.84","{}"
"1973-05-24","-13.04","{}"
"1973-05-25","-13.32","{}"
"1973-05-26","-13.70","{}"
"1973-05-27","-14.06","{}"
"1973-05-28","-14.39","{}"
"1973-05-29","-14.76","{}"
"1973-05-30","-15.21","{}"
"1973-05-31","-15.74","{}"
"1973-06-01","-16.32","{}"
"1973-06-02","-16.83","{}"
"1973-06-03","-17.24","{}"
"1973-06-04","-17.50","{}"
"1973-06-05","-17.58","{}"
"1973-06-06","-17.62","{}"
"1973-06-07","-17.73","{}"
"1973-06-08","-17.90","{}"
"1973-06-09","-18.08","{}"
"1973-06-10","-18.32","{}"
"1973-06-11","-18.56","{}"
"1973-06-12","-18.60","{}"
"1973-06-13","-18.62","{}"
"1973-06-14","-18.70","{}"
"1973-06-15","-18.80","{}"
"1973-06-16","-18.82","{}"
"1973-06-17","-18.84","{}"
"1973-06-18","-18.85","{}"
"1973-06-19","-18.86","{}"
"1973-06-20","-18.84","{}"
"1973-06-21","-18.86","{}"
"1973-06-22","-18.82","{}"
"1973-06-23","-18.80","{}"
"1973-06-24","-18.80","{}"
"1973-06-25","-18.86","{}"
"1973-06-26","-18.90","{}"
"1973-06-27","-18.84","{}"
"1973-06-28","-18.82","{}"
"1973-06-29","-18.59","{}"
"1973-06-30","-17.72","{}"
"1973-07-01","-17.25","{}"
"1973-07-02","-17.54","{}"
"1973-07-03","-18.08","{}"
"1973-07-04","-18.52","{}"
"1973-07-05","-18.72","{}"
"1973-07-06","-18.84","{}"
"1973-07-07","-18.86","{}"
"1973-07-08","-18.86","{}"
"1973-07-09","-18.89","{}"
"1973-07-10","-18.84","{}"
"1973-07-11","-18.86","{}"
"1973-07-12","-18.88","{}"
"1973-07-13","-18.88","{}"
"1973-07-14","-18.88","{}"
"1973-07-15","-18.89","{}"
"1973-07-16","-18.98","{}"
"1973-07-17","-18.94","{}"
"1973-07-18","-18.90","{}"
"1973-07-19","-18.92","{}"
"1973-07-20","-18.94","{}"
"1973-07-21","-18.98","{}"
"1973-07-22","-18.94","{}"
"1973-07-23","-18.96","{}"
"1973-07-24","-18.93","{}"
"1973-07-25","-18.92","{}"
"1973-07-26","-18.92","{}"
"1973-07-27","-18.90","{}"
"1973-07-28","-18.90","{}"
"1973-07-29","-18.92","{}"
"1973-07-30","-18.97","{}"
"1973-07-31","-18.94","{}"
"1973-08-01","-18.89","{}"
"1973-08-02","-18.92","{}"
"1973-08-03","-18.94","{}"
"1973-08-04","-18.94","{}"
"1973-08-05","-18.96","{}"
"1973-08-06","-19.01","{}"
"1973-08-07","-18.98","{}"
"1973-08-08","-18.96","{}"
"1973-08-09","-18.94","{}"
"1973-08-10","-18.94","{}"
"1973-08-11","-18.92","{}"
"1973-08-12","-18.96","{}"
"1973-08-13","-18.98","{}"
"1973-08-14","-18.96","{}"
"1973-08-15","-18.95","{}"
"1973-08-16","-18.92","{}"
"1973-08-17","-18.84","{}"
"1973-08-18","-18.82","{}"
"1973-08-19","-18.88","{}"
"1973-08-20","-18.95","{}"
"1973-08-21","-18.90","{}"
"1973-08-22","-18.90","{}"
"1973-08-23","-18.92","{}"
"1973-08-24","-18.90","{}"
"1973-08-25","-18.73","{}"
"1973-08-26","-18.68","{}"
"1973-08-27","-18.82","{}"
"1973-08-28","-18.92","{}"
"1973-08-29","-18.95","{}"
"1973-08-30","-18.98","{}"
"1973-08-31","-19.04","{}"
"1973-09-01","-19.07","{}"
"1973-09-02","-18.98","{}"
"1973-09-03","-19.00","{}"
"1973-09-04","-19.00","{}"
"1973-09-05","-18.98","{}"
"1973-09-06","-18.98","{}"
"1973-09-07","-18.98","{}"
"1973-09-08","-18.98","{}"
"1973-09-09","-19.02","{}"
"1973-09-10","-19.05","{}"
"1973-09-11","-19.04","{}"
"1973-09-12","-18.96","{}"
"1973-09-13","-18.95","{}"
"1973-09-14","-18.97","{}"
"1973-09-15","-18.98","{}"
"1973-09-16","-19.00","{}"
"1973-09-17","-19.06","{}"
"1973-09-18","-18.98","{}"
"1973-09-19","-18.91","{}"
"1973-09-20","-19.00","{}"
"1973-09-21","-18.90","{}"
"1973-09-22","-18.90","{}"
"1973-09-23","-18.86","{}"
"1973-09-24","-18.96","{}"
"1973-09-25","-19.00","{}"
"1973-09-26","-18.88","{}"
"1973-09-27","-18.74","{}"
"1973-09-28","-18.61","{}"
"1973-09-29","-18.50","{}"
"1973-09-30","-18.52","{}"
"1973-10-01","-18.69","{}"
"1973-10-02","-18.83","{}"
"1973-10-03","-18.94","{}"
"1973-10-04","-18.95","{}"
"1973-10-05","-18.96","{}"
"1973-10-06","-19.00","{}"
"1973-10-07","-18.97","{}"
"1973-10-08","-18.97","{}"
"1973-10-09","-19.00","{}"
"1973-10-10","-19.00","{}"
"1973-10-11","-18.98","{}"
"1973-10-12","-18.98","{}"
"1973-10-13","-18.98","{}"
"1973-10-14","-18.94","{}"
"1973-10-15","-18.98","{}"
"1973-10-16","-19.02","{}"
"1973-10-17","-18.72","{}"
"1973-10-18","-18.41","{}"
"1973-10-19","-18.54","{}"
"1973-10-20","-18.68","{}"
"1973-10-21","-18.72","{}"
"1973-10-22","-18.88","{}"
"1973-10-23","-18.90","{}"
"1973-10-24","-18.81","{}"
"1973-10-25","-18.76","{}"
"1973-10-26","-18.72","{}"
"1973-10-27","-18.54","{}"
"1973-10-28","-18.48","{}"
"1973-10-29","-18.68","{}"
"1973-10-30","-18.74","{}"
"1973-10-31","-18.48","{}"
"1973-11-01","-18.26","{}"
"1973-11-02","-18.41","{}"
"1973-11-03","-18.60","{}"
"1973-11-04","-18.72","{}"
"1973-11-05","-18.84","{}"
"1973-11-06","-18.75","{}"
"1973-11-07","-18.53","{}"
"1973-11-08","-18.66","{}"
"1973-11-09","-18.76","{}"
"1973-11-10","-18.75","{}"
"1973-11-11","-18.69","{}"
"1973-11-12","-18.66","{}"
"1973-11-13","-18.64","{}"
"1973-11-14","-18.66","{}"
"1973-11-15","-18.62","{}"
"1973-11-16","-18.66","{}"
"1973-11-17","-18.67","{}"
"1973-11-18","-18.66","{}"
"1973-11-19","-18.74","{}"
"1973-11-20","-18.78","{}"
"1973-11-21","-18.72","{}"
"1973-11-22","-18.70","{}"
"1973-11-23","-18.72","{}"
"1973-11-24","-18.56","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-11-25","-18.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-11-26","-18.50","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-11-27","-18.62","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-11-28","-18.54","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-11-29","-18.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-11-30","-18.50","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-01","-18.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-02","-18.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-03","-18.58","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-04","-18.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-05","-18.12","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-06","-18.08","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-07","-18.10","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-08","-17.86","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-09","-17.76","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-10","-18.02","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-11","-18.07","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1973-12-12","-17.78","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
