"date","stage","props"
"1960-02-01","-21.86","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-02","-21.89","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-03","-21.93","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-04","-21.94","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-05","-21.96","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-06","-21.99","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-07","-22.04","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-08","-22.10","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-09","-22.11","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-10","-22.17","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-11","-22.20","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-12","-22.23","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-13","-22.23","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-14","-22.22","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-15","-22.17","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-16","-22.08","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-17","-21.96","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-18","-21.78","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-19","-21.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-20","-21.56","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-21","-21.55","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-22","-21.53","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-23","-21.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-24","-21.43","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-25","-21.41","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-26","-21.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-27","-21.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-28","-21.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-02-29","-21.38","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-01","-21.38","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-02","-21.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-03","-21.40","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-04","-21.43","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-05","-21.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-06","-21.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-07","-21.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-08","-21.50","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-09","-21.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-10","-21.58","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-11","-21.69","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-12","-21.80","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-13","-21.93","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-14","-21.94","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-15","-21.95","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-16","-21.94","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-17","-21.94","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-18","-21.96","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-19","-21.96","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-20","-21.92","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-21","-21.89","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-22","-21.86","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-23","-21.85","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-24","-21.82","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-25","-21.79","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-26","-21.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-27","-21.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-28","-21.71","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-29","-21.86","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-30","-22.05","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-03-31","-22.00","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-01","-22.22","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-02","-22.59","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-03","-23.10","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-04","-23.09","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-08-16","-23.94","{}"
"1960-04-05","-23.21","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-06","-23.32","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-07","-23.39","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-08","-23.41","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-09","-23.40","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-10","-23.42","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-04-11","-23.44","{}"
"1960-04-12","-23.52","{}"
"1960-04-13","-23.53","{}"
"1960-04-14","-23.54","{}"
"1960-04-15","-23.48","{}"
"1960-04-16","-23.43","{}"
"1960-04-17","-23.30","{}"
"1960-04-18","-22.88","{}"
"1960-04-19","-22.66","{}"
"1960-04-20","-22.20","{}"
"1960-04-21","-21.72","{}"
"1960-04-22","-21.39","{}"
"1960-04-23","-21.11","{}"
"1960-04-24","-20.95","{}"
"1960-04-25","-20.90","{}"
"1960-04-26","-20.98","{}"
"1960-04-27","-21.39","{}"
"1960-04-28","-21.40","{}"
"1960-04-29","-21.58","{}"
"1960-04-30","-21.74","{}"
"1960-05-01","-21.84","{}"
"1960-05-02","-21.78","{}"
"1960-05-03","-21.68","{}"
"1960-05-04","-21.66","{}"
"1960-05-05","-21.67","{}"
"1960-05-06","-21.66","{}"
"1960-05-07","-21.63","{}"
"1960-05-08","-21.62","{}"
"1960-05-09","-21.58","{}"
"1960-05-10","-21.50","{}"
"1960-05-11","-21.40","{}"
"1960-05-12","-21.32","{}"
"1960-05-13","-21.22","{}"
"1960-05-14","-21.13","{}"
"1960-05-15","-21.02","{}"
"1960-05-16","-20.77","{}"
"1960-05-17","-20.57","{}"
"1960-05-18","-20.34","{}"
"1960-05-19","-20.09","{}"
"1960-05-20","-19.79","{}"
"1960-05-21","-19.52","{}"
"1960-05-22","-19.28","{}"
"1960-05-23","-19.10","{}"
"1960-05-24","-18.94","{}"
"1960-05-25","-18.74","{}"
"1960-05-26","-18.58","{}"
"1960-05-27","-18.37","{}"
"1960-05-28","-18.37","{}"
"1960-05-29","-18.34","{}"
"1960-05-30","-18.28","{}"
"1960-05-31","-18.23","{}"
"1960-06-01","-18.18","{}"
"1960-06-02","-18.14","{}"
"1960-06-03","-18.09","{}"
"1960-06-04","-18.08","{}"
"1960-06-05","-18.10","{}"
"1960-06-06","-18.14","{}"
"1960-06-07","-18.30","{}"
"1960-06-08","-18.44","{}"
"1960-06-09","-18.59","{}"
"1960-06-10","-18.85","{}"
"1960-06-11","-19.21","{}"
"1960-06-12","-19.68","{}"
"1960-06-13","-20.16","{}"
"1960-06-14","-20.66","{}"
"1960-06-15","-21.20","{}"
"1960-06-16","-21.64","{}"
"1960-06-17","-22.02","{}"
"1960-06-18","-22.32","{}"
"1960-06-19","-22.60","{}"
"1960-06-20","-22.82","{}"
"1960-06-21","-23.04","{}"
"1960-06-22","-23.24","{}"
"1960-06-23","-23.50","{}"
"1960-06-24","-23.54","{}"
"1960-06-25","-23.54","{}"
"1960-06-26","-23.54","{}"
"1960-06-27","-23.57","{}"
"1960-06-28","-23.58","{}"
"1960-06-29","-23.60","{}"
"1960-06-30","-23.61","{}"
"1960-07-01","-23.66","{}"
"1960-07-02","-23.70","{}"
"1960-07-03","-23.72","{}"
"1960-07-04","-23.72","{}"
"1960-07-05","-23.74","{}"
"1960-07-06","-23.78","{}"
"1960-07-07","-23.78","{}"
"1960-07-08","-23.77","{}"
"1960-07-09","-23.76","{}"
"1960-07-10","-23.76","{}"
"1960-07-11","-23.76","{}"
"1960-07-12","-23.80","{}"
"1960-07-13","-23.80","{}"
"1960-07-14","-23.78","{}"
"1960-07-15","-23.77","{}"
"1960-07-16","-23.76","{}"
"1960-07-17","-23.75","{}"
"1960-07-18","-23.74","{}"
"1960-07-19","-23.78","{}"
"1960-07-20","-23.80","{}"
"1960-07-21","-23.84","{}"
"1960-07-22","-23.80","{}"
"1960-07-23","-23.77","{}"
"1960-07-24","-23.71","{}"
"1960-07-25","-23.66","{}"
"1960-07-26","-23.66","{}"
"1960-07-27","-23.72","{}"
"1960-07-28","-23.74","{}"
"1960-07-29","-23.76","{}"
"1960-07-30","-23.76","{}"
"1960-07-31","-23.74","{}"
"1960-08-01","-23.73","{}"
"1960-08-02","-23.76","{}"
"1960-08-03","-23.80","{}"
"1960-08-04","-23.82","{}"
"1960-08-05","-23.80","{}"
"1960-08-06","-23.80","{}"
"1960-08-07","-23.82","{}"
"1960-08-08","-23.84","{}"
"1960-08-09","-23.87","{}"
"1960-08-10","-23.89","{}"
"1960-08-11","-23.86","{}"
"1960-08-12","-23.87","{}"
"1960-08-13","-23.90","{}"
"1960-08-14","-23.92","{}"
"1960-08-15","-23.93","{}"
"1960-08-17","-23.95","{}"
"1960-08-18","-23.94","{}"
"1960-08-19","-23.93","{}"
"1960-08-20","-23.94","{}"
"1960-08-21","-23.96","{}"
"1960-08-22","-23.96","{}"
"1960-08-23","-23.92","{}"
"1960-08-24","-23.87","{}"
"1960-08-25","-23.89","{}"
"1960-08-26","-23.90","{}"
"1960-08-27","-23.92","{}"
"1960-08-28","-23.92","{}"
"1960-08-29","-23.90","{}"
"1960-08-30","-23.88","{}"
"1960-08-31","-23.90","{}"
"1960-09-01","-23.92","{}"
"1960-09-02","-23.92","{}"
"1960-09-03","-23.91","{}"
"1960-09-04","-23.92","{}"
"1960-09-05","-23.92","{}"
"1960-09-06","-23.91","{}"
"1960-09-07","-23.90","{}"
"1960-09-08","-23.86","{}"
"1960-09-09","-23.84","{}"
"1960-09-10","-23.88","{}"
"1960-09-11","-23.90","{}"
"1960-09-12","-23.91","{}"
"1960-09-13","-23.94","{}"
"1960-09-14","-23.96","{}"
"1960-09-15","-23.94","{}"
"1960-09-16","-23.94","{}"
"1960-09-17","-23.97","{}"
"1960-09-18","-23.99","{}"
"1960-09-19","-24.00","{}"
"1960-09-20","-24.00","{}"
"1960-09-21","-23.98","{}"
"1960-09-22","-23.94","{}"
"1960-09-23","-23.90","{}"
"1960-09-24","-23.90","{}"
"1960-09-25","-23.88","{}"
"1960-09-26","-23.86","{}"
"1960-09-27","-23.86","{}"
"1960-09-28","-23.89","{}"
"1960-09-29","-23.90","{}"
"1960-09-30","-23.90","{}"
"1960-10-01","-23.90","{}"
"1960-10-02","-23.91","{}"
"1960-10-03","-23.91","{}"
"1960-10-04","-23.91","{}"
"1960-10-05","-23.95","{}"
"1960-10-06","-23.96","{}"
"1960-10-07","-23.98","{}"
"1960-10-08","-23.98","{}"
"1960-10-09","-24.01","{}"
"1960-10-10","-24.02","{}"
"1960-10-11","-24.00","{}"
"1960-10-12","-24.04","{}"
"1960-10-13","-24.03","{}"
"1960-10-14","-24.02","{}"
"1960-10-15","-24.02","{}"
"1960-10-16","-24.06","{}"
"1960-10-17","-24.06","{}"
"1960-10-18","-24.04","{}"
"1960-10-19","-24.02","{}"
"1960-10-20","-24.02","{}"
"1960-10-21","-24.00","{}"
"1960-10-22","-24.04","{}"
"1960-10-23","-24.04","{}"
"1960-10-24","-24.06","{}"
"1960-10-25","-24.03","{}"
"1960-10-26","-24.00","{}"
"1960-10-27","-24.04","{}"
"1960-10-28","-24.02","{}"
"1960-10-29","-23.98","{}"
"1960-10-30","-24.00","{}"
"1960-10-31","-23.96","{}"
"1960-11-01","-23.94","{}"
"1960-11-02","-23.96","{}"
"1960-11-03","-23.94","{}"
"1960-11-04","-23.96","{}"
"1960-11-05","-23.94","{}"
"1960-11-06","-23.92","{}"
"1960-11-07","-23.92","{}"
"1960-11-08","-23.90","{}"
"1960-11-09","-23.92","{}"
"1960-11-10","-23.96","{}"
"1960-11-11","-23.98","{}"
"1960-11-12","-23.97","{}"
"1960-11-13","-23.98","{}"
"1960-11-14","-23.98","{}"
"1960-11-15","-23.97","{}"
"1960-11-16","-24.02","{}"
"1960-11-17","-24.02","{}"
"1960-11-18","-24.02","{}"
"1960-11-19","-24.00","{}"
"1960-11-20","-23.95","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-21","-23.96","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-22","-23.94","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-23","-23.99","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-24","-24.00","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-25","-24.01","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-26","-23.96","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-27","-23.94","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-28","-23.92","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-29","-24.00","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-11-30","-24.04","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-01","-24.08","{}"
"1960-12-02","-24.09","{}"
"1960-12-03","-24.12","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-04","-24.14","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-05","-24.14","{}"
"1960-12-06","-24.15","{}"
"1960-12-07","-24.24","{}"
"1960-12-08","-24.33","{}"
"1960-12-09","-24.25","{}"
"1960-12-10","-24.20","{}"
"1960-12-11","-24.15","{}"
"1960-12-12","-24.14","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-13","-24.16","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-14","-24.24","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-15","-24.26","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-16","-24.29","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-17","-24.21","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-18","-24.10","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-19","-23.94","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-25","-23.38","{}"
"1960-12-20","-23.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-21","-23.76","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-22","-23.62","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-23","-23.22","{8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-24","-23.04","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-25","-23.07","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-26","-23.15","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-27","-23.28","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-28","-23.45","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-29","-23.52","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-30","-23.42","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1960-12-31","-23.37","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-01","-23.28","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-02","-23.16","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-03","-23.19","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-04","-23.15","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-05","-23.00","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2,8e024c86-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-06","-22.89","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-07","-22.82","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-08","-22.85","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-09","-22.82","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-10","-22.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-11","-22.71","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-12","-22.80","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-13","-22.80","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-14","-22.76","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-15","-22.75","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-16","-22.68","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-17","-22.65","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-18","-22.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-19","-22.68","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-20","-22.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-21","-22.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-22","-22.66","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-23","-22.68","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-24","-22.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-25","-22.83","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-26","-22.91","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-27","-22.94","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-28","-22.86","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-29","-22.78","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-30","-22.68","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-01-31","-22.60","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-01","-22.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-02","-22.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-03","-22.56","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-04","-22.53","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-05","-22.49","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-06","-22.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-07","-22.44","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-08","-22.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-09","-22.50","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-10","-22.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-11","-22.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-12","-22.54","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-13","-22.54","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-14","-22.58","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-15","-22.64","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-16","-22.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-17","-22.73","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-18","-22.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-19","-22.75","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-20","-22.76","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-21","-22.79","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-22","-22.86","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-23","-22.90","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-24","-22.86","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-25","-22.79","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-26","-22.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-27","-22.62","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-02-28","-22.62","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-01","-22.68","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-02","-22.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-03","-22.68","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-04","-22.60","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-05","-22.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-06","-22.48","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-07","-22.46","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-08","-22.49","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-09","-22.52","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-10","-22.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-11","-22.53","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-12","-22.57","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"1961-03-13","-22.62","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
