"date","stage","props"
"1979-04-23","-24.69","{}"
"1979-04-24","-24.70","{}"
"1979-04-25","-24.73","{}"
"1979-04-26","-24.76","{}"
"1979-04-27","-24.78","{}"
"1979-04-28","-24.74","{}"
"1979-04-29","-24.69","{}"
"1979-04-30","-24.63","{}"
"1979-05-01","-24.51","{}"
"1979-05-02","-24.45","{}"
"1979-05-03","-24.42","{}"
"1979-05-04","-24.40","{}"
"1979-05-05","-24.38","{}"
"1979-05-06","-24.34","{}"
"1979-05-07","-24.28","{}"
"1979-05-08","-24.23","{}"
"1979-05-09","-24.18","{}"
"1979-05-10","-24.02","{}"
"1979-05-11","-23.81","{}"
"1979-05-12","-23.67","{}"
"1979-05-13","-23.56","{}"
"1979-05-14","-23.43","{}"
"1979-05-15","-23.33","{}"
"1979-05-16","-23.24","{}"
"1979-05-17","-23.15","{}"
"1979-05-18","-23.10","{}"
"1979-05-19","-23.04","{}"
"1979-05-20","-22.94","{}"
"1979-05-21","-22.87","{}"
"1979-05-22","-22.80","{}"
"1979-05-23","-22.73","{}"
"1979-05-24","-22.70","{}"
"1979-05-25","-22.67","{}"
"1979-05-26","-22.63","{}"
"1979-05-27","-22.60","{}"
"1979-05-28","-22.57","{}"
"1979-05-29","-22.54","{}"
"1979-05-30","-22.51","{}"
"1979-05-31","-22.48","{}"
"1979-06-01","-22.46","{}"
"1979-06-02","-22.44","{}"
"1979-06-03","-22.41","{}"
"1979-06-04","-22.41","{}"
"1979-06-05","-22.41","{}"
"1979-06-06","-22.40","{}"
"1979-06-07","-22.38","{}"
"1979-06-08","-22.38","{}"
"1979-06-09","-22.37","{}"
"1979-06-10","-22.39","{}"
"1979-06-11","-22.41","{}"
"1979-06-12","-22.42","{}"
"1979-06-13","-22.44","{}"
"1979-06-14","-22.46","{}"
"1979-06-15","-22.49","{}"
"1979-06-16","-22.52","{}"
"1979-06-17","-22.55","{}"
"1979-06-18","-22.59","{}"
"1979-06-19","-22.64","{}"
"1979-06-20","-22.70","{}"
"1979-06-21","-22.74","{}"
"1979-06-22","-22.82","{}"
"1979-06-23","-22.88","{}"
"1979-06-24","-22.98","{}"
"1979-06-25","-23.05","{}"
"1979-06-26","-23.14","{}"
"1979-06-27","-23.24","{}"
"1979-06-28","-23.35","{}"
"1979-06-29","-23.46","{}"
"1979-06-30","-23.59","{}"
"1979-07-01","-23.72","{}"
"1979-07-02","-23.84","{}"
"1979-07-03","-23.96","{}"
"1979-07-04","-24.09","{}"
"1979-07-05","-24.22","{}"
"1979-07-06","-24.31","{}"
"1979-07-07","-24.38","{}"
"1979-07-08","-24.44","{}"
"1979-07-09","-24.50","{}"
"1979-07-10","-24.58","{}"
"1979-07-11","-24.66","{}"
"1979-07-12","-24.72","{}"
"1979-07-13","-24.76","{}"
"1979-07-14","-24.79","{}"
"1979-07-15","-24.82","{}"
"1979-07-16","-24.82","{}"
"1979-07-17","-24.86","{}"
"1979-07-18","-24.92","{}"
"1979-07-19","-24.96","{}"
"1979-07-20","-24.96","{}"
"1979-07-21","-24.92","{}"
"1979-07-22","-24.84","{}"
"1979-07-23","-24.80","{}"
"1979-07-24","-24.80","{}"
"1979-07-25","-24.82","{}"
"1979-07-26","-24.87","{}"
"1979-07-27","-24.89","{}"
"1979-07-28","-24.88","{}"
"1979-07-29","-24.85","{}"
"1979-07-30","-24.78","{}"
"1979-07-31","-24.78","{}"
"1979-08-01","-24.82","{}"
"1979-08-02","-24.88","{}"
"1979-08-03","-24.89","{}"
"1979-08-04","-24.87","{}"
"1979-08-05","-24.86","{}"
"1979-08-06","-24.84","{}"
"1979-08-07","-24.86","{}"
"1979-08-08","-24.92","{}"
"1979-08-09","-24.93","{}"
"1979-08-10","-24.93","{}"
"1979-08-11","-24.91","{}"
"1979-08-12","-24.86","{}"
"1979-08-13","-24.82","{}"
"1979-08-14","-24.80","{}"
"1979-08-15","-24.86","{}"
"1979-08-16","-24.90","{}"
"1979-08-17","-24.88","{}"
"1979-08-18","-24.84","{}"
"1979-08-19","-24.76","{}"
"1979-08-20","-24.71","{}"
"1979-08-21","-24.69","{}"
"1979-08-22","-24.70","{}"
"1979-08-23","-24.72","{}"
"1979-08-24","-24.74","{}"
"1979-08-25","-24.73","{}"
"1979-08-26","-24.73","{}"
"1979-08-27","-24.74","{}"
"1979-08-28","-24.78","{}"
"1979-08-29","-24.82","{}"
"1979-08-30","-24.85","{}"
"1979-08-31","-24.84","{}"
"1979-09-01","-24.74","{}"
"1979-09-02","-24.66","{}"
"1979-09-03","-24.64","{}"
"1979-09-04","-24.64","{}"
"1979-09-05","-24.70","{}"
"1979-09-06","-24.75","{}"
"1979-09-07","-24.77","{}"
"1979-09-08","-24.75","{}"
"1979-09-09","-24.71","{}"
"1979-09-10","-24.68","{}"
"1979-09-11","-24.68","{}"
"1979-09-12","-24.75","{}"
"1979-09-13","-24.78","{}"
"1979-09-14","-24.80","{}"
"1979-09-15","-24.78","{}"
"1979-09-16","-24.74","{}"
"1979-09-17","-24.66","{}"
"1979-09-18","-24.61","{}"
"1979-09-19","-24.66","{}"
"1979-09-20","-24.69","{}"
"1979-09-21","-24.69","{}"
"1979-09-22","-24.69","{}"
"1979-09-23","-24.68","{}"
"1979-09-24","-24.68","{}"
"1979-09-25","-24.68","{}"
"1979-09-26","-24.76","{}"
"1979-09-27","-24.83","{}"
"1979-09-28","-24.86","{}"
"1979-09-29","-24.85","{}"
"1979-09-30","-24.80","{}"
"1979-10-01","-24.76","{}"
"1979-10-02","-24.78","{}"
"1979-10-03","-24.85","{}"
"1979-10-04","-24.92","{}"
"1979-10-05","-24.95","{}"
"1979-10-06","-24.95","{}"
"1979-10-07","-24.87","{}"
"1979-10-08","-24.80","{}"
"1979-10-09","-24.84","{}"
"1979-10-10","-24.88","{}"
"1979-10-11","-24.92","{}"
"1979-10-12","-24.98","{}"
"1979-10-13","-25.02","{}"
"1979-10-14","-25.06","{}"
"1979-10-15","-25.08","{}"
"1979-10-16","-25.12","{}"
"1979-10-17","-25.20","{}"
"1979-10-18","-25.23","{}"
"1979-10-19","-25.26","{}"
"1979-10-20","-25.22","{}"
"1979-10-21","-25.18","{}"
"1979-10-22","-25.17","{}"
"1979-10-23","-25.20","{}"
"1979-10-24","-25.26","{}"
"1979-10-25","-25.30","{}"
"1979-10-26","-25.31","{}"
"1979-10-27","-25.24","{}"
"1979-10-28","-25.18","{}"
"1979-10-29","-25.12","{}"
"1979-10-30","-25.10","{}"
"1979-10-31","-25.16","{}"
"1979-11-01","-25.18","{}"
"1979-11-02","-25.15","{}"
"1979-11-03","-25.12","{}"
"1979-11-04","-25.08","{}"
"1979-11-05","-25.04","{}"
"1979-11-06","-25.04","{}"
"1979-11-07","-25.04","{}"
"1979-11-08","-24.98","{}"
"1979-11-09","-24.93","{}"
"1979-11-10","-25.00","{}"
"1979-11-11","-25.12","{}"
"1979-11-12","-25.26","{}"
"1979-11-13","-25.34","{}"
"1979-11-14","-25.34","{}"
"1979-11-15","-25.32","{}"
"1979-11-16","-25.26","{}"
"1979-11-17","-25.20","{}"
"1979-11-18","-25.16","{}"
"1979-11-19","-25.14","{}"
"1979-11-20","-25.10","{}"
"1979-11-21","-25.10","{}"
"1979-11-22","-25.09","{}"
"1979-11-23","-25.04","{}"
"1979-11-24","-24.98","{}"
"1979-11-25","-24.92","{}"
"1979-11-26","-24.87","{}"
"1979-11-27","-24.84","{}"
"1979-11-28","-24.86","{}"
"1979-11-29","-24.88","{}"
"1979-11-30","-24.85","{}"
"1979-12-01","-24.82","{}"
"1979-12-02","-24.78","{}"
"1979-12-03","-24.76","{}"
"1979-12-04","-24.80","{}"
"1979-12-05","-24.77","{}"
"1979-12-06","-24.94","{}"
"1979-12-07","-24.96","{}"
"1979-12-08","-24.96","{}"
"1979-12-09","-24.96","{}"
"1979-12-10","-25.01","{}"
"1979-12-11","-25.06","{}"
"1979-12-12","-25.12","{}"
"1979-12-13","-25.16","{}"
"1979-12-14","-25.13","{}"
"1979-12-15","-25.05","{}"
"1979-12-16","-24.99","{}"
"1979-12-17","-24.94","{}"
"1979-12-18","-24.95","{}"
"1979-12-19","-24.98","{}"
"1979-12-20","-25.00","{}"
"1979-12-21","-25.00","{}"
"1979-12-22","-24.98","{}"
"1979-12-23","-24.96","{}"
"1979-12-24","-24.94","{}"
"1979-12-25","-24.89","{}"
"1979-12-26","-24.88","{}"
"1979-12-27","-24.94","{}"
"1979-12-28","-24.92","{}"
"1979-12-29","-24.84","{}"
"1979-12-30","-24.73","{}"
"1979-12-31","-24.56","{}"
"2008-01-01","-25.26","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-02","-25.24","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-03","-25.22","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-04","-25.18","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-05","-25.15","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-06","-25.12","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-07","-25.10","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-08","-25.08","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-09","-25.05","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-10","-25.00","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-11","-24.96","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-12","-24.91","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-13","-24.88","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-14","-24.85","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-15","-24.82","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-16","-24.82","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-17","-24.80","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-18","-24.80","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-19","-24.78","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-20","-24.77","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-21","-24.75","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-22","-24.73","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-23","-24.72","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-24","-24.71","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-25","-24.70","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-26","-24.70","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-05-15","-23.09","{}"
"2008-01-27","-24.71","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-28","-24.71","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-29","-24.72","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-30","-24.72","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-01-31","-24.72","{8e024c7e-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-01","-24.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-02","-24.73","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-03","-24.73","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-04","-24.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-05","-24.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-06","-24.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-07","-24.74","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-08","-24.75","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-09","-24.75","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-10","-24.75","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-11","-24.75","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-12","-24.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-13","-24.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-14","-24.74","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-15","-24.75","{8e024c67-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-16","-24.74","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-17","-24.73","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-18","-24.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-19","-24.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-20","-24.71","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-21","-24.71","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-22","-24.71","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-23","-24.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-24","-24.72","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-25","-24.71","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-26","-24.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-27","-24.68","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2,8e024c7e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-28","-24.68","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-02-29","-24.68","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-01","-24.68","{8e024c66-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-02","-24.69","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-03","-24.70","{8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-04","-24.72","{8e024c75-2cad-11ec-be51-ac1f6bb548d2,8e024c6e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-05","-24.79","{8e024c75-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-06","-24.91","{8e024c75-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-07","-25.01","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-08","-25.07","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-09","-25.09","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-10","-25.02","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-11","-24.94","{8e024c5e-2cad-11ec-be51-ac1f6bb548d2}"
"2008-03-12","-24.87","{}"
"2008-03-13","-24.91","{}"
"2008-03-14","-24.95","{}"
"2008-03-15","-25.07","{}"
"2008-03-16","-25.19","{}"
"2008-03-17","-25.28","{}"
"2008-03-18","-25.35","{}"
"2008-03-19","-25.37","{}"
"2008-03-20","-25.38","{}"
"2008-03-21","-25.39","{}"
"2008-03-22","-25.40","{}"
"2008-03-23","-25.42","{}"
"2008-03-24","-25.42","{}"
"2008-03-25","-25.42","{}"
"2008-03-26","-25.36","{}"
"2008-03-27","-25.37","{}"
"2008-03-28","-25.43","{}"
"2008-03-29","-25.45","{}"
"2008-03-30","-25.46","{}"
"2008-03-31","-25.48","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-04-01","-25.48","{}"
"2008-04-02","-25.48","{}"
"2008-04-03","-25.47","{}"
"2008-04-04","-25.48","{}"
"2008-04-05","-25.48","{}"
"2008-04-06","-25.49","{}"
"2008-04-07","-25.51","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-04-08","-25.50","{}"
"2008-04-09","-25.45","{}"
"2008-04-10","-25.45","{}"
"2008-04-11","-25.46","{}"
"2008-04-12","-25.46","{}"
"2008-04-13","-25.47","{}"
"2008-04-14","-25.46","{}"
"2008-04-15","-25.41","{}"
"2008-04-16","-25.34","{}"
"2008-04-17","-25.12","{}"
"2008-04-18","-24.77","{}"
"2008-04-19","-24.55","{}"
"2008-04-20","-24.37","{}"
"2008-04-21","-24.21","{}"
"2008-04-22","-24.06","{}"
"2008-04-23","-23.94","{}"
"2008-04-24","-23.81","{}"
"2008-04-25","-23.71","{}"
"2008-04-26","-23.63","{}"
"2008-04-27","-23.53","{}"
"2008-04-28","-23.48","{}"
"2008-04-29","-23.42","{}"
"2008-04-30","-23.37","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-05-01","-23.30","{}"
"2008-05-02","-23.23","{}"
"2008-05-03","-23.19","{}"
"2008-05-04","-23.14","{}"
"2008-05-05","-23.09","{}"
"2008-05-06","-23.06","{}"
"2008-05-07","-23.04","{}"
"2008-05-08","-23.02","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-05-09","-23.02","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-05-10","-23.02","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-05-11","-23.02","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-05-12","-23.03","{}"
"2008-05-13","-23.04","{}"
"2008-05-14","-23.06","{}"
"2008-05-16","-23.13","{}"
"2008-05-17","-23.15","{}"
"2008-05-18","-23.17","{}"
"2008-05-19","-23.18","{}"
"2008-05-20","-23.20","{}"
"2008-05-21","-23.21","{}"
"2008-05-22","-23.23","{}"
"2008-05-23","-23.24","{}"
"2008-05-24","-23.26","{}"
"2008-05-25","-23.27","{}"
"2008-05-26","-23.28","{}"
"2008-05-27","-23.30","{}"
"2008-05-28","-23.30","{}"
"2008-05-29","-23.31","{}"
"2008-05-30","-23.32","{}"
"2008-05-31","-23.33","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-06-01","-23.34","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-06-02","-23.38","{}"
"2008-06-03","-23.42","{}"
"2008-06-04","-23.49","{}"
"2008-06-05","-23.57","{}"
"2008-06-06","-23.66","{}"
"2008-06-07","-23.82","{}"
"2008-06-08","-23.98","{}"
"2008-06-09","-24.16","{}"
"2008-06-10","-24.31","{}"
"2008-06-11","-24.49","{}"
"2008-06-12","-24.62","{}"
"2008-06-13","-24.73","{}"
"2008-06-14","-24.82","{}"
"2008-06-15","-24.91","{}"
"2008-06-16","-24.96","{}"
"2008-06-17","-25.02","{}"
"2008-06-18","-25.04","{}"
"2008-06-19","-25.06","{}"
"2008-06-20","-25.08","{}"
"2008-06-21","-25.09","{}"
"2008-06-22","-25.11","{}"
"2008-06-23","-25.13","{}"
"2008-06-24","-25.15","{}"
"2008-06-25","-25.15","{}"
"2008-06-26","-25.15","{}"
"2008-06-27","-25.17","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-06-28","-25.17","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-06-29","-25.17","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-06-30","-25.17","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-07-01","-25.17","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-07-02","-25.17","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-07-03","-25.18","{}"
"2008-07-04","-25.18","{}"
"2008-07-05","-25.18","{}"
"2008-07-06","-25.18","{}"
"2008-07-07","-25.19","{}"
"2008-07-08","-25.19","{}"
"2008-07-09","-25.20","{}"
"2008-07-10","-25.19","{}"
"2008-07-11","-25.18","{}"
"2008-07-12","-25.18","{}"
"2008-07-13","-25.19","{}"
"2008-07-14","-25.19","{}"
"2008-07-15","-25.20","{}"
"2008-07-16","-25.20","{}"
"2008-07-17","-25.20","{}"
"2008-07-18","-25.20","{}"
"2008-07-19","-25.21","{}"
"2008-07-20","-25.21","{}"
"2008-07-21","-25.21","{}"
"2008-07-22","-25.24","{}"
"2008-07-23","-25.25","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-07-24","-25.25","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-07-25","-25.25","{8e024c67-2cad-11ec-be51-ac1f6bb548d2}"
"2008-07-26","-25.24","{}"
"2008-07-27","-25.24","{}"
"2008-07-28","-25.24","{}"
"2008-07-29","-25.24","{}"
"2008-07-30","-25.24","{}"
"2008-07-31","-25.24","{}"
"2008-08-01","-25.24","{}"
"2008-08-02","-25.24","{}"
"2008-08-03","-25.24","{}"
"2008-08-04","-25.24","{}"
"2008-08-05","-25.24","{}"
"2008-08-06","-25.23","{}"
"2008-08-07","-25.22","{8e024c66-2cad-11ec-be51-ac1f6bb548d2}"
"2008-08-08","-25.23","{}"
"2008-08-09","-25.24","{}"
"2008-08-10","-25.26","{}"
"2008-08-11","-25.26","{}"
"2008-08-12","-25.25","{}"
"2008-08-13","-25.25","{}"
"2008-08-14","-25.24","{}"
"2008-08-15","-25.24","{}"
"2008-08-16","-25.25","{}"
"2008-08-17","-25.26","{}"
"2008-08-18","-25.25","{}"
"2008-08-19","-25.26","{}"
"2008-08-20","-25.26","{}"
"2008-08-21","-25.25","{}"
"2008-08-22","-25.25","{}"
"2008-08-23","-25.25","{}"
"2008-08-24","-25.26","{}"
"2008-08-25","-25.28","{}"
