1975-04-01,4880,0
1975-04-02,4990,0
1975-04-03,4970,0
1975-04-04,4090,0
1975-04-05,4020,0
1975-04-06,3970,0
1975-04-07,4010,0
1975-04-08,4830,0
1975-04-09,4530,0
1975-04-10,4570,0
1975-04-11,4520,0
1975-04-12,4260,0
1975-04-13,4140,0
1975-04-14,6770,0
1975-04-15,5890,0
1975-04-16,5670,0
1975-04-17,5650,0
1975-04-18,4660,0
1975-04-19,4200,0
1975-04-20,4360,0
1975-04-21,5480,0
1975-04-22,5380,0
1975-04-23,5770,0
1975-04-24,5850,0
1975-04-25,5360,0
1975-04-26,4350,0
1975-04-27,4530,0
1975-04-28,6120,0
1975-04-29,5470,0
1975-04-30,8050,0
1975-05-01,11430,0
1975-05-02,16030,2080
1975-05-03,20230,5460
1975-05-04,24010,8960
1975-05-05,24200,9140
1975-05-06,24080,8670
1975-05-07,24010,8430
1975-05-08,23910,8210
1975-05-09,23830,8070
1975-05-10,21000,5460
1975-05-11,18120,2420
1975-05-12,15140,0
1975-05-13,12900,0
1975-05-14,10970,0
1975-05-15,9080,0
1975-05-16,7170,0
1975-05-17,5920,0
1975-05-18,4440,0
1975-05-19,6790,0
1975-05-20,6660,0
1975-05-21,6500,0
1975-05-22,4960,0
1975-05-23,4640,0
1975-05-24,4090,0
1975-05-25,4070,0
1975-05-26,5510,0
1975-05-27,4650,0
1975-05-28,4990,0
1975-05-29,5680,0
1975-05-30,4450,0
1975-05-31,4090,0
1975-06-01,4070,0
1975-06-02,4240,0
1975-06-03,4280,0
1975-06-04,4260,0
1975-06-05,4500,0
1975-06-06,4390,0
1975-06-07,4100,0
1975-06-08,4230,0
1975-06-09,5740,0
1975-06-10,4680,0
1975-06-11,6510,0
1975-06-12,6260,0
1975-06-13,5670,0
1975-06-14,4140,0
1975-06-15,4130,0
1975-06-16,4900,0
1975-06-17,4670,0
1975-06-18,5130,0
1975-06-19,5520,0
1975-06-20,5180,0
1975-06-21,4170,0
1975-06-22,4160,0
1975-06-23,5850,0
1975-06-24,4620,0
1975-06-25,4370,0
1975-06-26,4290,0
1975-06-27,5170,0
1975-06-28,4440,0
1975-06-29,4160,0
1975-06-30,5100,0
1975-07-01,4040,0
