2006-04-01,4620,0
2006-04-02,4660,0
2006-04-03,4700,0
2006-04-04,4700,0
2006-04-05,4670,0
2006-04-06,4590,0
2006-04-07,4590,0
2006-04-08,4610,0
2006-04-09,4620,0
2006-04-10,4640,0
2006-04-11,4570,0
2006-04-12,4560,0
2006-04-13,4570,0
2006-04-14,4600,0
2006-04-15,4580,0
2006-04-16,4640,0
2006-04-17,4570,0
2006-04-18,4520,0
2006-04-19,4660,0
2006-04-20,4810,0
2006-04-21,5440,0
2006-04-22,5450,0
2006-04-23,5460,0
2006-04-24,5450,0
2006-04-25,5480,0
2006-04-26,5580,0
2006-04-27,5540,0
2006-04-28,6030,0
2006-04-29,7910,0
2006-04-30,9960,0
2006-05-01,12120,0
2006-05-02,14020,370
2006-05-03,16090,1930
2006-05-04,17960,3600
2006-05-05,18320,3820
2006-05-06,18140,3590
2006-05-07,17600,3010
2006-05-08,16610,2120
2006-05-09,15790,1510
2006-05-10,15210,1150
2006-05-11,15200,1240
2006-05-12,15090,1080
2006-05-13,14890,890
2006-05-14,14940,890
2006-05-15,14880,880
2006-05-16,14870,880
2006-05-17,14930,870
2006-05-18,14930,820
2006-05-19,14840,760
2006-05-20,14920,760
2006-05-21,14930,640
2006-05-22,14810,570
2006-05-23,14850,430
2006-05-24,14200,0
2006-05-25,14160,0
2006-05-26,13980,0
2006-05-27,13840,0
2006-05-28,13840,0
2006-05-29,13860,40
2006-05-30,14090,100
2006-05-31,13870,0
2006-06-01,13880,0
2006-06-02,13960,0
2006-06-03,14080,0
2006-06-04,13910,20
2006-06-05,13890,0
2006-06-06,13910,0
2006-06-07,13470,0
2006-06-08,12450,0
2006-06-09,11470,0
2006-06-10,10540,0
2006-06-11,9540,0
2006-06-12,8600,0
2006-06-13,7670,0
2006-06-14,6540,0
2006-06-15,6320,0
2006-06-16,6070,0
2006-06-17,6040,0
2006-06-18,6110,0
2006-06-19,6240,0
2006-06-20,6060,0
2006-06-21,6130,0
2006-06-22,6090,0
2006-06-23,6110,0
2006-06-24,6100,0
2006-06-25,6140,0
2006-06-26,6240,0
2006-06-27,6220,0
2006-06-28,6150,0
2006-06-29,6120,0
2006-06-30,6140,0
2006-07-01,6130,0
