1977-04-01,3960,0
1977-04-02,3050,0
1977-04-03,3470,0
1977-04-04,5420,0
1977-04-05,4600,0
1977-04-06,4600,0
1977-04-07,4420,0
1977-04-08,5220,0
1977-04-09,4160,0
1977-04-10,4310,0
1977-04-11,5000,0
1977-04-12,5290,0
1977-04-13,6360,0
1977-04-14,5760,0
1977-04-15,5520,0
1977-04-16,4420,0
1977-04-17,4080,0
1977-04-18,5990,0
1977-04-19,5020,0
1977-04-20,4450,0
1977-04-21,4540,0
1977-04-22,4430,0
1977-04-23,5180,0
1977-04-24,5320,0
1977-04-25,7030,0
1977-04-26,8480,0
1977-04-27,9950,0
1977-04-28,11480,0
1977-04-29,13000,0
1977-04-30,13020,0
1977-05-01,13040,0
1977-05-02,16020,1790
1977-05-03,19040,4180
1977-05-04,21990,6610
1977-05-05,24900,9330
1977-05-06,25010,9420
1977-05-07,25010,9400
1977-05-08,25000,9390
1977-05-09,25010,9250
1977-05-10,25000,9250
1977-05-11,25030,9260
1977-05-12,22520,7140
1977-05-13,19980,4300
1977-05-14,17990,2430
1977-05-15,16070,480
1977-05-16,14840,0
1977-05-17,12750,0
1977-05-18,13220,0
1977-05-19,13070,0
1977-05-20,12000,0
1977-05-21,11150,0
1977-05-22,11130,0
1977-05-23,11050,0
1977-05-24,11490,0
1977-05-25,10910,0
1977-05-26,10520,0
1977-05-27,8320,0
1977-05-28,7040,0
1977-05-29,5530,0
1977-05-30,5660,0
1977-05-31,5680,0
1977-06-01,4690,0
1977-06-02,4540,0
1977-06-03,4550,0
1977-06-04,4030,0
1977-06-05,3950,0
1977-06-06,5050,0
1977-06-07,5460,0
1977-06-08,6370,0
1977-06-09,5970,0
1977-06-10,6040,0
1977-06-11,4100,0
1977-06-12,4100,0
1977-06-13,5330,0
1977-06-14,5340,0
1977-06-15,5210,0
1977-06-16,6300,0
1977-06-17,5010,0
1977-06-18,4120,0
1977-06-19,4070,0
1977-06-20,5230,0
1977-06-21,6760,0
1977-06-22,6550,0
1977-06-23,5550,0
1977-06-24,6550,0
1977-06-25,4940,0
1977-06-26,4370,0
1977-06-27,6070,0
1977-06-28,5920,0
1977-06-29,5460,0
1977-06-30,5040,0
1977-07-01,4590,0
