2012-04-01,4330,0,,
2012-04-02,4690,0,,
2012-04-03,4480,0,,
2012-04-04,4200,0,,
2012-04-05,4250,0,,
2012-04-06,4360,0,,
2012-04-07,4440,0,,
2012-04-08,4570,0,,
2012-04-09,4680,0,,
2012-04-10,4580,0,,
2012-04-11,5400,0,,
2012-04-12,5470,0,,
2012-04-13,5510,0,,
2012-04-14,5120,0,,
2012-04-15,5120,0,,
2012-04-16,5590,0,,
2012-04-17,5590,0,,
2012-04-18,5300,0,,
2012-04-19,4900,0,,
2012-04-20,4900,0,,
2012-04-21,4890,0,,
2012-04-22,4890,0,,
2012-04-23,5910,0,true,
2012-04-24,7050,0,true,
2012-04-25,8170,0,true,
2012-04-26,9430,0,true,
2012-04-27,11820,270,true,
2012-04-28,14090,2220,true,
2012-04-29,16370,3920,true,
2012-04-30,19110,6270,true,
2012-05-01,21460,8710,true,
2012-05-02,23410,10659,true,
2012-05-03,25030,12278,true,true
2012-05-04,25240,12487,true,true
2012-05-05,25220,12466,true,true
2012-05-06,25130,12375,true,true
2012-05-07,25140,12384,true,true
2012-05-08,25160,12403,true,true
2012-05-09,24230,11472,true,
2012-05-10,22130,9371,true,
2012-05-11,20090,7330,true,
2012-05-12,19250,6489,true,
2012-05-13,19240,6478,true,
2012-05-14,19290,6527,true,
2012-05-15,19300,6536,true,
2012-05-16,21280,8515,true,
2012-05-17,21480,8714,true,
2012-05-18,22730,9963,true,
2012-05-19,24980,12212,true,true
2012-05-20,25270,12501,true,true
2012-05-21,22640,9870,true,
2012-05-22,20070,7299,true,
2012-05-23,18160,5388,true,
2012-05-24,17300,4527,true,
2012-05-25,17020,4246,true,
2012-05-26,17270,4495,true,
2012-05-27,17300,4524,true,
2012-05-28,17290,4513,true,
2012-05-29,17280,4502,true,
2012-05-30,17810,5031,true,
2012-05-31,18270,5490,true,
2012-06-01,17730,5040,true,
2012-06-02,17230,4480,true,
2012-06-03,16140,3430,true,
2012-06-04,15110,2500,true,
2012-06-05,14070,1630,true,
2012-06-06,12960,680,true,
2012-06-07,12160,0,true,
2012-06-08,10950,0,true,
2012-06-09,9760,0,true,
2012-06-10,8750,0,,
2012-06-11,7870,0,,
2012-06-12,7170,0,,
2012-06-13,6600,0,,
2012-06-14,5480,0,,
2012-06-15,5450,0,,
2012-06-16,5400,0,,
2012-06-17,5380,0,,
2012-06-18,7100,0,,
2012-06-19,7230,0,,
2012-06-20,7870,0,,
2012-06-21,7590,0,,
2012-06-22,7880,0,,
2012-06-23,8070,0,,
2012-06-24,8050,0,,
2012-06-25,8290,0,,
2012-06-26,8380,0,,
2012-06-27,8980,0,,
2012-06-28,8740,0,,
2012-06-29,8920,0,,
2012-06-30,8820,0,,
2012-07-01,8870,0,,
