1996-04-01,6940,0,,
1996-04-02,6730,0,,
1996-04-03,5520,0,,
1996-04-04,5420,0,,
1996-04-05,4000,0,,
1996-04-06,3900,0,,
1996-04-07,4640,0,,
1996-04-08,4600,0,,
1996-04-09,6440,0,,
1996-04-10,5580,0,,
1996-04-11,5270,0,,
1996-04-12,4100,0,,
1996-04-13,4090,0,,
1996-04-14,4320,0,,
1996-04-15,4400,0,,
1996-04-16,5070,0,,
1996-04-17,4830,0,,
1996-04-18,5070,0,,
1996-04-19,5070,0,,
1996-04-20,4380,0,,
1996-04-21,4120,0,,
1996-04-22,5070,0,,
1996-04-23,4960,0,,
1996-04-24,4970,0,,
1996-04-25,5900,0,,
1996-04-26,6320,0,,
1996-04-27,6580,0,,
1996-04-28,4250,0,,
1996-04-29,5380,0,,
1996-04-30,5020,0,,
1996-05-01,5050,0,,
1996-05-02,6030,0,,
1996-05-03,6980,0,,
1996-05-04,8000,0,true,
1996-05-05,8970,0,true,
1996-05-06,9000,0,true,
1996-05-07,8920,0,true,
1996-05-08,9260,290,true,
1996-05-09,11320,2140,true,
1996-05-10,12040,2580,true,
1996-05-11,12070,2430,true,
1996-05-12,12960,1270,true,
1996-05-13,13950,1740,true,
1996-05-14,14960,2610,true,
1996-05-15,16040,3300,true,
1996-05-16,17920,4960,true,
1996-05-17,20950,8040,true,
1996-05-18,24010,12150,true,true
1996-05-19,24140,11990,true,true
1996-05-20,23910,11070,true,true
1996-05-21,23860,11210,true,true
1996-05-22,21030,8510,true,
1996-05-23,18060,5100,true,
1996-05-24,15960,2530,true,
1996-05-25,13960,1920,true,
1996-05-26,13060,1370,true,
1996-05-27,11940,150,true,
1996-05-28,9950,0,true,
1996-05-29,7960,0,true,
1996-05-30,6040,0,true,
1996-05-31,5020,0,,
1996-06-01,5040,0,,
1996-06-02,5110,0,,
1996-06-03,5420,0,,
1996-06-04,5480,0,,
1996-06-05,5540,0,,
1996-06-06,5560,0,,
1996-06-07,5510,0,,
1996-06-08,5020,0,,
1996-06-09,4990,0,,
1996-06-10,5020,0,,
1996-06-11,5100,0,,
1996-06-12,5000,0,,
1996-06-13,5030,0,,
1996-06-14,5030,0,,
1996-06-15,5000,0,,
1996-06-16,5000,0,,
1996-06-17,5010,0,,
1996-06-18,4980,0,,
1996-06-19,4490,0,,
1996-06-20,4520,0,,
1996-06-21,4500,0,,
1996-06-22,4490,0,,
1996-06-23,4510,0,,
1996-06-24,4460,0,,
1996-06-25,4510,0,,
1996-06-26,4490,0,,
1996-06-27,4470,0,,
1996-06-28,4490,0,,
1996-06-29,4460,0,,
1996-06-30,4500,0,,
1996-07-01,4500,0,,
