1981-04-01,8870,0,,
1981-04-02,8490,0,,
1981-04-03,8820,0,,
1981-04-04,8020,0,,
1981-04-05,7730,0,,
1981-04-06,8870,0,,
1981-04-07,8690,0,,
1981-04-08,8640,0,,
1981-04-09,8560,0,,
1981-04-10,8550,0,,
1981-04-11,7920,0,,
1981-04-12,7340,0,,
1981-04-13,8280,0,,
1981-04-14,8350,0,,
1981-04-15,8760,0,,
1981-04-16,8910,0,,
1981-04-17,8620,0,,
1981-04-18,8410,0,,
1981-04-19,7790,0,,
1981-04-20,8830,0,,
1981-04-21,8990,0,,
1981-04-22,9350,0,,
1981-04-23,9950,0,,
1981-04-24,10040,0,,
1981-04-25,9740,0,,
1981-04-26,9940,0,,
1981-04-27,13860,880,true,
1981-04-28,17060,3160,true,
1981-04-29,19940,5260,true,
1981-04-30,22940,7600,true,
1981-05-01,25930,10990,true,true
1981-05-02,26060,11160,true,true
1981-05-03,26030,11340,true,true
1981-05-04,26000,11390,true,true
1981-05-05,25940,11400,true,true
1981-05-06,25990,11520,true,true
1981-05-07,25990,11610,true,true
1981-05-08,25990,11830,true,true
1981-05-09,25940,11900,true,true
1981-05-10,24450,10130,true,
1981-05-11,23020,8590,true,
1981-05-12,23240,8920,true,
1981-05-13,24010,9660,true,
1981-05-14,24380,10100,true,
1981-05-15,24990,10670,true,
1981-05-16,24940,10740,true,
1981-05-17,24980,10900,true,
1981-05-18,25000,10880,true,
1981-05-19,25020,10930,true,
1981-05-20,25060,11100,true,
1981-05-21,25060,10810,true,
1981-05-22,24810,10380,true,
1981-05-23,24040,9390,true,
1981-05-24,23990,9210,true,
1981-05-25,23940,9030,true,
1981-05-26,23970,8970,true,
1981-05-27,23610,8680,true,
1981-05-28,22980,7960,true,
1981-05-29,22940,7770,true,
1981-05-30,22040,6960,true,
1981-05-31,21950,6780,true,
1981-06-01,21920,6780,true,
1981-06-02,21050,5720,true,
1981-06-03,20050,4740,true,
1981-06-04,19020,3630,true,
1981-06-05,18030,2500,true,
1981-06-06,17990,2350,true,
1981-06-07,16950,1460,true,
1981-06-08,16010,520,true,
1981-06-09,15230,0,true,
1981-06-10,15270,400,true,
1981-06-11,15460,1070,true,
1981-06-12,14790,690,true,
1981-06-13,13780,0,true,
1981-06-14,13950,600,true,
1981-06-15,14050,720,true,
1981-06-16,14310,1050,true,
1981-06-17,15460,2050,true,
1981-06-18,15520,1880,true,
1981-06-19,13510,220,true,
1981-06-20,13260,0,true,
1981-06-21,11300,0,,
1981-06-22,10240,0,,
1981-06-23,9770,0,,
1981-06-24,9750,0,,
1981-06-25,9480,0,,
1981-06-26,9410,0,,
1981-06-27,9220,0,,
1981-06-28,9010,0,,
1981-06-29,8700,0,,
1981-06-30,8500,0,,
1981-07-01,7780,0,,
