2017-04-01,6500,0
2017-04-02,6400,0
2017-04-03,6220,0
2017-04-04,6440,0
2017-04-05,6300,0
2017-04-06,6070,0
2017-04-07,5950,0
2017-04-08,6100,0
2017-04-09,5670,0
2017-04-10,5340,0
2017-04-11,6170,0
2017-04-12,6180,0
2017-04-13,6450,0
2017-04-14,6460,0
2017-04-15,6120,0
2017-04-16,7470,0
2017-04-17,7040,0
2017-04-18,6890,0
2017-04-19,6840,0
2017-04-20,7120,0
2017-04-21,9020,0
2017-04-22,11290,0
2017-04-23,12030,0
2017-04-24,12340,0
2017-04-25,12340,0
2017-04-26,11930,0
2017-04-27,12120,0
2017-04-28,12090,0
2017-04-29,13780,1650
2017-04-30,16030,3390
2017-05-01,17980,5130
2017-05-02,18060,4980
2017-05-03,17860,4860
2017-05-04,17910,4860
2017-05-05,17990,4870
2017-05-06,19920,6790
2017-05-07,21960,8640
2017-05-08,23740,10450
2017-05-09,24750,11510
2017-05-10,24820,11790
2017-05-11,24990,12000
2017-05-12,24900,12000
2017-05-13,25090,12150
2017-05-14,24980,12160
2017-05-15,25040,12240
2017-05-16,25070,12320
2017-05-17,25160,12170
2017-05-18,22950,9760
2017-05-19,21000,7920
2017-05-20,19150,6090
2017-05-21,18910,5740
2017-05-22,18790,5580
2017-05-23,18710,5600
2017-05-24,18850,5790
2017-05-25,18960,5880
2017-05-26,18010,4970
2017-05-27,16980,4010
2017-05-28,16920,3880
2017-05-29,16780,3840
2017-05-30,16770,3810
2017-05-31,16040,2900
2017-06-01,14830,1790
2017-06-02,13770,1000
2017-06-03,12870,0
2017-06-04,12150,0
2017-06-05,10840,0
2017-06-06,10900,0
2017-06-07,11050,0
2017-06-08,10890,0
2017-06-09,11020,0
2017-06-10,10760,0
2017-06-11,10990,0
2017-06-12,11160,0
2017-06-13,11100,0
2017-06-14,11110,0
2017-06-15,11120,0
2017-06-16,11050,0
2017-06-17,11330,0
2017-06-18,11420,0
2017-06-19,11310,0
2017-06-20,11510,90
2017-06-21,13140,1230
2017-06-22,13600,1850
2017-06-23,13130,1600
2017-06-24,13290,1600
2017-06-25,13260,1600
2017-06-26,13330,1600
2017-06-27,13180,1600
2017-06-28,13220,1600
2017-06-29,13360,1610
2017-06-30,14670,2400
2017-07-01,14550,2410
2017-07-02,13580,1750
2017-07-03,13590,1750
2017-07-04,13540,1750
2017-07-05,13610,1750
2017-07-06,13390,1500
2017-07-07,11760,510
2017-07-08,11870,780
2017-07-09,13560,1740
2017-07-10,13710,1730
2017-07-11,13500,2850
2017-07-12,13570,2880
2017-07-13,13900,3330
2017-07-14,14520,3730
2017-07-15,14930,3830
2017-07-16,15360,4010
2017-07-17,15850,4590
2017-07-18,16130,5790
2017-07-19,16780,6410
2017-07-20,17040,6660
2017-07-21,17050,6650
2017-07-22,17240,6650
2017-07-23,15040,4140
2017-07-24,15190,3580
2017-07-25,15160,3590
2017-07-26,14780,3240
2017-07-27,14410,2960
2017-07-28,14050,3280
2017-07-29,14250,3250
2017-07-30,12790,1740
2017-07-31,11400,360
2017-08-01,10450,0
2017-08-02,9770,0
2017-08-03,9420,0
2017-08-04,9380,0
2017-08-05,9340,0
2017-08-06,9940,0
2017-08-07,9800,0
2017-08-08,10390,0
2017-08-09,10350,0
2017-08-10,11420,990
2017-08-11,11930,1250
2017-08-12,11190,380
2017-08-13,10790,0
2017-08-14,9930,0
2017-08-15,9270,0
2017-08-16,9090,0
2017-08-17,8470,0
