2008-04-01,5520,0
2008-04-02,5510,0
2008-04-03,5520,0
2008-04-04,5550,0
2008-04-05,5800,0
2008-04-06,5650,0
2008-04-07,6000,0
2008-04-08,5800,0
2008-04-09,5620,0
2008-04-10,5560,0
2008-04-11,5830,0
2008-04-12,7550,0
2008-04-13,8950,0
2008-04-14,10520,970
2008-04-15,13400,1390
2008-04-16,15390,3160
2008-04-17,16990,4350
2008-04-18,18160,5180
2008-04-19,20020,6900
2008-04-20,22410,12190
2008-04-21,24260,11660
2008-04-22,27020,14200
2008-04-23,27180,14150
2008-04-24,26810,14570
2008-04-25,27110,13810
2008-04-26,26910,13740
2008-04-27,26980,13890
2008-04-28,26860,14140
2008-04-29,27160,14160
2008-04-30,27130,13960
2008-05-01,25120,11950
2008-05-02,23010,9710
2008-05-03,20980,7670
2008-05-04,19180,5530
2008-05-05,17080,3320
2008-05-06,16850,3180
2008-05-07,16980,3350
2008-05-08,17170,3450
2008-05-09,17200,3430
2008-05-10,17110,3430
2008-05-11,17070,3440
2008-05-12,17130,3420
2008-05-13,17130,3300
2008-05-14,17150,3230
2008-05-15,17130,3180
2008-05-16,17000,3080
2008-05-17,16940,3070
2008-05-18,16910,3060
2008-05-19,16960,3140
2008-05-20,17020,3180
2008-05-21,16980,3090
2008-05-22,16890,3030
2008-05-23,16900,3030
2008-05-24,16870,3020
2008-05-25,16850,3010
2008-05-26,16030,2190
2008-05-27,15000,1180
2008-05-28,14100,280
2008-05-29,13060,0
2008-05-30,12100,0
2008-05-31,10920,0
2008-06-01,10020,0
2008-06-02,8820,0
2008-06-03,8020,0
2008-06-04,7030,0
2008-06-05,6010,0
2008-06-06,6040,0
2008-06-07,5970,0
2008-06-08,5950,0
2008-06-09,6080,0
2008-06-10,6080,0
2008-06-11,6010,0
2008-06-12,6000,0
2008-06-13,6010,0
2008-06-14,5970,0
2008-06-15,5970,0
2008-06-16,6040,0
2008-06-17,5990,0
2008-06-18,6010,0
2008-06-19,5950,0
2008-06-20,5970,0
2008-06-21,5950,0
2008-06-22,5970,0
2008-06-23,6000,0
2008-06-24,5990,0
2008-06-25,5920,0
2008-06-26,5900,0
2008-06-27,5930,0
2008-06-28,5930,0
2008-06-29,5900,0
2008-06-30,5920,0
2008-07-01,5920,0
