2020-04-01,13430,1870,true,
2020-04-02,13690,1870,true,
2020-04-03,13720,1810,true,
2020-04-04,13640,1660,true,
2020-04-05,13450,1570,true,
2020-04-06,13520,1570,true,
2020-04-07,14470,2590,true,
2020-04-08,14560,2560,true,
2020-04-09,14420,1800,true,
2020-04-10,16480,3350,true,
2020-04-11,18230,5110,true,
2020-04-12,20470,7400,true,
2020-04-13,22670,9530,true,
2020-04-14,25020,12100,true,true
2020-04-15,25260,12490,true,true
2020-04-16,25220,12260,true,true
2020-04-17,25070,12170,true,true
2020-04-18,25060,12190,true,true
2020-04-19,24020,12190,true,
2020-04-20,22170,9550,true,
2020-04-21,19900,7200,true,
2020-04-22,17570,4320,true,
2020-04-23,15860,2480,true,
2020-04-24,15760,2890,true,
2020-04-25,15900,3190,true,
2020-04-26,16230,3260,true,
2020-04-27,16000,3140,true,
2020-04-28,15920,3090,true,
2020-04-29,16010,3160,true,
2020-04-30,16090,3160,true,
2020-05-01,15990,3170,true,
2020-05-02,15930,3190,true,
2020-05-03,15940,3180,true,
2020-05-04,15960,3200,true,
2020-05-05,15890,3200,true,
2020-05-06,15950,3190,true,
2020-05-07,15990,3190,true,
2020-05-08,16030,3180,true,
2020-05-09,16080,3180,true,
2020-05-10,16110,3160,true,
2020-05-11,16130,3130,true,
2020-05-12,16080,3140,true,
2020-05-13,16230,3270,true,
2020-05-14,16340,3290,true,
2020-05-15,16180,3240,true,
2020-05-16,16330,3280,true,
2020-05-17,17040,3990,true,
2020-05-18,18030,4930,true,
2020-05-19,17890,4850,true,
2020-05-20,18120,4930,true,
2020-05-21,18330,5030,true,
2020-05-22,18290,5040,true,
2020-05-23,18250,5060,true,
2020-05-24,18990,5690,true,
2020-05-25,19070,5630,true,
2020-05-26,19000,5790,true,
2020-05-27,19980,6680,true,
2020-05-28,20020,6890,true,
2020-05-29,20200,7030,true,
2020-05-30,21110,7770,true,
2020-05-31,21020,7710,true,
2020-06-01,20890,7470,true,
2020-06-02,20930,7730,true,
2020-06-03,20970,7860,true,
2020-06-04,20970,8000,true,
2020-06-05,21160,7940,true,
2020-06-06,21120,7600,true,
2020-06-07,20960,7710,true,
2020-06-08,20930,7450,true,
2020-06-09,20830,7470,true,
2020-06-10,20080,6880,true,
2020-06-11,19080,5760,true,
2020-06-12,18300,4900,true,
2020-06-13,17290,4040,true,
2020-06-14,17290,3840,true,
2020-06-15,17190,3850,true,
2020-06-16,16110,3290,true,
2020-06-17,15060,2460,true,
2020-06-18,14290,1840,true,
2020-06-19,13290,960,true,
2020-06-20,12940,750,true,
2020-06-21,12170,300,true,
2020-06-22,11930,200,true,
2020-06-23,11010,0,true,
2020-06-24,11050,0,,
2020-06-25,10060,0,,
2020-06-26,9900,0,,
2020-06-27,8930,0,,
2020-06-28,8920,0,,
2020-06-29,8130,0,,
2020-06-30,7980,0,,
2020-07-01,7060,0,,
