1976-04-01,3070,0,,
1976-04-02,3400,0,,
1976-04-03,2100,0,,
1976-04-04,2250,0,,
1976-04-05,4000,0,,
1976-04-06,4610,0,,
1976-04-07,4320,0,,
1976-04-08,3440,0,,
1976-04-09,3460,0,,
1976-04-10,2400,0,,
1976-04-11,2590,0,,
1976-04-12,4430,0,,
1976-04-13,4300,0,,
1976-04-14,4170,0,,
1976-04-15,5710,0,,
1976-04-16,4880,0,,
1976-04-17,3710,0,,
1976-04-18,3730,0,,
1976-04-19,5310,0,,
1976-04-20,5800,0,,
1976-04-21,5620,0,,
1976-04-22,5610,0,,
1976-04-23,5400,0,,
1976-04-24,4220,0,,
1976-04-25,3720,0,,
1976-04-26,4250,0,,
1976-04-27,5130,0,,
1976-04-28,5490,0,,
1976-04-29,4890,0,,
1976-04-30,4050,0,,
1976-05-01,3810,0,,
1976-05-02,3800,0,,
1976-05-03,6470,0,,
1976-05-04,6680,0,,
1976-05-05,6300,0,,
1976-05-06,6060,0,,
1976-05-07,6050,0,,
1976-05-08,6030,0,,
1976-05-09,6000,0,,
1976-05-10,8020,0,,
1976-05-11,8170,0,,
1976-05-12,7990,0,,
1976-05-13,8030,0,,
1976-05-14,8000,0,,
1976-05-15,7900,0,,
1976-05-16,7960,0,,
1976-05-17,8050,0,,
1976-05-18,8180,0,,
1976-05-19,8020,0,,
1976-05-20,8900,0,true,
1976-05-21,12420,0,true,
1976-05-22,17060,2980,true,
1976-05-23,21040,6580,true,
1976-05-24,24960,10610,true,true
1976-05-25,25200,9900,true,true
1976-05-26,25050,9600,true,true
1976-05-27,25010,9460,true,true
1976-05-28,23020,7490,true,
1976-05-29,22010,6500,true,
1976-05-30,19200,3070,true,
1976-05-31,17000,1250,true,
1976-06-01,16010,380,true,
1976-06-02,16000,210,true,
1976-06-03,15990,210,true,
1976-06-04,16000,210,true,
1976-06-05,15980,210,true,
1976-06-06,16000,210,true,
1976-06-07,14170,0,true,
1976-06-08,12000,0,true,
1976-06-09,10150,0,true,
1976-06-10,8020,0,true,
1976-06-11,7620,0,true,
1976-06-12,4560,0,,
1976-06-13,4400,0,,
1976-06-14,4480,0,,
1976-06-15,4790,0,,
1976-06-16,5880,0,,
1976-06-17,5690,0,,
1976-06-18,4860,0,,
1976-06-19,4100,0,,
1976-06-20,4110,0,,
1976-06-21,5450,0,,
1976-06-22,4590,0,,
1976-06-23,5130,0,,
1976-06-24,4590,0,,
1976-06-25,5600,0,,
1976-06-26,4360,0,,
1976-06-27,4100,0,,
1976-06-28,5070,0,,
1976-06-29,5340,0,,
1976-06-30,5700,0,,
1976-07-01,4960,0,,
