2014-04-01,7010,0,,
2014-04-02,7450,0,,
2014-04-03,7860,0,,
2014-04-04,7940,0,,
2014-04-05,8300,0,,
2014-04-06,8380,0,,
2014-04-07,8160,0,,
2014-04-08,8620,0,,
2014-04-09,7800,0,,
2014-04-10,8020,0,,
2014-04-11,8510,0,,
2014-04-12,8510,0,,
2014-04-13,8700,0,,
2014-04-14,8400,0,,
2014-04-15,8980,0,,
2014-04-16,8480,0,,
2014-04-17,8400,0,,
2014-04-18,8400,0,,
2014-04-19,8050,0,,
2014-04-20,8000,0,,
2014-04-21,7940,0,,
2014-04-22,8020,0,,
2014-04-23,8020,0,,
2014-04-24,8310,0,,
2014-04-25,10160,0,true,
2014-04-26,11900,0,true,
2014-04-27,13041,666,true,
2014-04-28,13970,1530,true,
2014-04-29,15050,2340,true,
2014-04-30,15950,3200,true,
2014-05-01,17640,4890,true,
2014-05-02,17990,5090,true,
2014-05-03,19910,7210,true,
2014-05-04,24000,10340,true,
2014-05-05,23970,11290,true,
2014-05-06,25860,13340,true,true
2014-05-07,25890,13470,true,true
2014-05-08,25840,13550,true,true
2014-05-09,25830,13720,true,true
2014-05-10,25960,13800,true,true
2014-05-11,21430,9080,true,
2014-05-12,20090,7540,true,
2014-05-13,17130,4290,true,
2014-05-14,16070,3260,true,
2014-05-15,16080,3280,true,
2014-05-16,15960,3220,true,
2014-05-17,15930,3300,true,
2014-05-18,15920,3150,true,
2014-05-19,15050,2230,true,
2014-05-20,14120,1340,true,
2014-05-21,14000,1250,true,
2014-05-22,14010,1240,true,
2014-05-23,13980,1240,true,
2014-05-24,13890,1240,true,
2014-05-25,13900,1230,true,
2014-05-26,14000,1220,true,
2014-05-27,13060,330,true,
2014-05-28,12010,0,true,
2014-05-29,10840,0,true,
2014-05-30,9820,0,true,
2014-05-31,9000,0,true,
2014-06-01,9000,0,true,
2014-06-02,7080,0,,
2014-06-03,6130,0,,
2014-06-04,6060,0,,
2014-06-05,5950,0,,
2014-06-06,6210,0,,
2014-06-07,6200,0,,
2014-06-08,6200,0,,
2014-06-09,5600,0,,
2014-06-10,5990,0,,
2014-06-11,5710,0,,
2014-06-12,7200,0,,
2014-06-13,7300,0,,
2014-06-14,6500,0,,
2014-06-15,5800,0,,
2014-06-16,5800,0,,
2014-06-17,6750,0,,
2014-06-18,6510,0,,
2014-06-19,5670,0,,
2014-06-20,5560,0,,
2014-06-21,5700,0,,
2014-06-22,5500,0,,
2014-06-23,5620,0,,
2014-06-24,5870,0,,
2014-06-25,5960,0,,
2014-06-26,5560,0,,
2014-06-27,5820,0,,
2014-06-28,5600,0,,
2014-06-29,5660,0,,
2014-06-30,5520,0,,
2014-07-01,5750,0,,
