1973-04-01,3340,0,,
1973-04-02,5860,0,,
1973-04-03,4850,0,,
1973-04-04,5300,0,,
1973-04-05,6250,0,,
1973-04-06,6240,0,,
1973-04-07,5310,0,,
1973-04-08,4780,0,,
1973-04-09,5730,0,,
1973-04-10,6520,0,,
1973-04-11,6660,0,,
1973-04-12,6920,0,,
1973-04-13,6310,0,,
1973-04-14,4300,0,,
1973-04-15,4220,0,,
1973-04-16,5290,0,,
1973-04-17,5340,0,,
1973-04-18,5580,0,,
1973-04-19,5720,0,,
1973-04-20,6610,0,,
1973-04-21,7820,0,,
1973-04-22,7400,0,,
1973-04-23,9930,0,true,
1973-04-24,10030,0,true,
1973-04-25,10160,0,true,
1973-04-26,12040,0,true,
1973-04-27,12060,0,true,
1973-04-28,12170,0,true,
1973-04-29,12910,0,true,
1973-04-30,15500,1960,true,
1973-05-01,18470,4840,true,
1973-05-02,21750,6450,true,
1973-05-03,24950,9570,true,true
1973-05-04,25760,10200,true,true
1973-05-05,25900,10390,true,true
1973-05-06,26010,10690,true,true
1973-05-07,25310,9970,true,true
1973-05-08,23050,7740,true,
1973-05-09,21500,5980,true,
1973-05-10,21550,6680,true,
1973-05-11,21530,7100,true,
1973-05-12,21510,7180,true,
1973-05-13,21460,7060,true,
1973-05-14,21470,7000,true,
1973-05-15,21500,5900,true,
1973-05-16,21510,5890,true,
1973-05-17,20330,5000,true,
1973-05-18,19040,3620,true,
1973-05-19,18030,2530,true,
1973-05-20,17000,1390,true,
1973-05-21,15690,360,true,
1973-05-22,14870,0,true,
1973-05-23,14120,0,true,
1973-05-24,12220,0,true,
1973-05-25,11490,0,true,
1973-05-26,10630,0,true,
1973-05-27,9600,0,true,
1973-05-28,8660,0,true,
1973-05-29,6920,0,,
1973-05-30,5770,0,,
1973-05-31,5140,0,,
1973-06-01,4880,0,,
1973-06-02,4950,0,,
1973-06-03,4890,0,,
1973-06-04,5050,0,,
1973-06-05,5080,0,,
1973-06-06,4570,0,,
1973-06-07,4130,0,,
1973-06-08,3820,0,,
1973-06-09,3600,0,,
1973-06-10,3590,0,,
1973-06-11,3650,0,,
1973-06-12,3670,0,,
1973-06-13,3400,0,,
1973-06-14,3410,0,,
1973-06-15,3400,0,,
1973-06-16,3430,0,,
1973-06-17,3440,0,,
1973-06-18,3410,0,,
1973-06-19,3460,0,,
1973-06-20,3500,0,,
1973-06-21,3440,0,,
1973-06-22,3410,0,,
1973-06-23,3400,0,,
1973-06-24,3380,0,,
1973-06-25,3450,0,,
1973-06-26,3440,0,,
1973-06-27,3430,0,,
1973-06-28,5830,0,,
1973-06-29,8050,0,,
1973-06-30,5950,0,,
1973-07-01,3410,0,,
