2002-04-01,8090,0,,
2002-04-02,8400,0,,
2002-04-03,8180,0,,
2002-04-04,8050,0,,
2002-04-05,8500,0,,
2002-04-06,8500,0,,
2002-04-07,8460,0,,
2002-04-08,9120,0,,
2002-04-09,10450,0,,
2002-04-10,10660,0,,
2002-04-11,11430,0,,
2002-04-12,10490,0,,
2002-04-13,9400,0,,
2002-04-14,9430,0,,
2002-04-15,9340,0,,
2002-04-16,9150,0,,
2002-04-17,9240,0,,
2002-04-18,9110,0,,
2002-04-19,9270,0,,
2002-04-20,10670,0,,
2002-04-21,10730,0,,
2002-04-22,11620,0,,
2002-04-23,13180,890,true,
2002-04-24,15040,2330,true,
2002-04-25,16470,3230,true,
2002-04-26,17350,3670,true,
2002-04-27,18020,3880,true,
2002-04-28,19030,4780,true,
2002-04-29,20040,5770,true,
2002-04-30,21920,7650,true,
2002-05-01,24000,9650,true,
2002-05-02,26040,11760,true,true
2002-05-03,25950,11790,true,true
2002-05-04,26020,11860,true,true
2002-05-05,26020,11860,true,true
2002-05-06,25930,11810,true,true
2002-05-07,26000,11860,true,true
2002-05-08,26050,11870,true,true
2002-05-09,25980,11890,true,true
2002-05-10,25930,11900,true,true
2002-05-11,25960,11890,true,true
2002-05-12,25010,10910,true,
2002-05-13,23980,9870,true,
2002-05-14,23040,8800,true,
2002-05-15,22030,7720,true,
2002-05-16,21000,6660,true,
2002-05-17,19980,5650,true,
2002-05-18,19000,4640,true,
2002-05-19,18970,4660,true,
2002-05-20,19030,4680,true,
2002-05-21,19040,4670,true,
2002-05-22,18980,4670,true,
2002-05-23,19040,4690,true,
2002-05-24,18990,4660,true,
2002-05-25,18990,4620,true,
2002-05-26,18980,4620,true,
2002-05-27,18950,4600,true,
2002-05-28,18960,4600,true,
2002-05-29,18940,4600,true,
2002-05-30,18080,3680,true,
2002-05-31,18040,3600,true,
2002-06-01,18020,3590,true,
2002-06-02,17960,3560,true,
2002-06-03,17960,3570,true,
2002-06-04,17950,3570,true,
2002-06-05,17920,3580,true,
2002-06-06,17060,2690,true,
2002-06-07,17050,2750,true,
2002-06-08,17040,2590,true,
2002-06-09,16040,1610,true,
2002-06-10,16000,1500,true,
2002-06-11,16020,1510,true,
2002-06-12,15050,560,true,
2002-06-13,14030,0,true,
2002-06-14,13000,0,true,
2002-06-15,12450,0,true,
2002-06-16,11930,0,true,
2002-06-17,11560,0,true,
2002-06-18,11050,0,true,
2002-06-19,9970,0,,
2002-06-20,9960,0,,
2002-06-21,9000,0,,
2002-06-22,8220,0,,
2002-06-23,7970,0,,
2002-06-24,8960,0,,
2002-06-25,8740,0,,
2002-06-26,8590,0,,
2002-06-27,8980,0,,
2002-06-28,9950,0,,
2002-06-29,9500,0,,
2002-06-30,9450,0,,
2002-07-01,9430,0,,
