1969-04-01,4440,0,,
1969-04-02,5420,0,,
1969-04-03,4620,0,,
1969-04-04,4450,0,,
1969-04-05,2910,0,,
1969-04-06,3080,0,,
1969-04-07,4840,0,,
1969-04-08,6210,0,,
1969-04-09,6290,0,,
1969-04-10,5130,0,,
1969-04-11,5580,0,,
1969-04-12,4580,0,,
1969-04-13,3910,0,,
1969-04-14,4280,0,,
1969-04-15,4110,0,,
1969-04-16,4240,0,,
1969-04-17,4090,0,,
1969-04-18,4230,0,,
1969-04-19,4030,0,,
1969-04-20,3890,0,,
1969-04-21,4730,0,,
1969-04-22,4970,0,,
1969-04-23,4830,0,,
1969-04-24,5290,0,,
1969-04-25,6340,0,,
1969-04-26,9930,0,true,
1969-04-27,10010,0,true,
1969-04-28,9720,0,true,
1969-04-29,9980,0,true,
1969-04-30,10060,0,true,
1969-05-01,9740,0,true,
1969-05-02,12410,0,true,
1969-05-03,15890,2410,true,
1969-05-04,19950,4360,true,
1969-05-05,21980,5290,true,
1969-05-06,24970,8580,true,true
1969-05-07,25210,8860,true,true
1969-05-08,25270,9100,true,true
1969-05-09,25050,8940,true,true
1969-05-10,21940,5930,true,
1969-05-11,19730,4170,true,
1969-05-12,19990,3900,true,
1969-05-13,20180,4200,true,
1969-05-14,20130,4080,true,
1969-05-15,20080,3940,true,
1969-05-16,20120,3810,true,
1969-05-17,20030,3800,true,
1969-05-18,19930,3940,true,
1969-05-19,19980,4290,true,
1969-05-20,20030,3790,true,
1969-05-21,20030,3740,true,
1969-05-22,19980,3580,true,
1969-05-23,19850,3030,true,
1969-05-24,19980,3160,true,
1969-05-25,20030,3270,true,
1969-05-26,20160,3240,true,
1969-05-27,20050,3060,true,
1969-05-28,18890,1870,true,
1969-05-29,17460,790,true,
1969-05-30,17070,280,true,
1969-05-31,16590,0,true,
1969-06-01,15080,0,true,
1969-06-02,14010,0,true,
1969-06-03,12990,0,true,
1969-06-04,12150,0,true,
1969-06-05,10960,0,true,
1969-06-06,10230,0,true,
1969-06-07,9620,0,true,
1969-06-08,9170,0,true,
1969-06-09,8260,0,true,
1969-06-10,7340,0,,
1969-06-11,6620,0,,
1969-06-12,5580,0,,
1969-06-13,4290,0,,
1969-06-14,4130,0,,
1969-06-15,4120,0,,
1969-06-16,4610,0,,
1969-06-17,4900,0,,
1969-06-18,4750,0,,
1969-06-19,4960,0,,
1969-06-20,5230,0,,
1969-06-21,4130,0,,
1969-06-22,4100,0,,
1969-06-23,5630,0,,
1969-06-24,6850,0,,
1969-06-25,6930,0,,
1969-06-26,7160,0,,
1969-06-27,6260,0,,
1969-06-28,4980,0,,
1969-06-29,4240,0,,
1969-06-30,4980,0,,
1969-07-01,6780,0,,
