1993-04-01,7610,0,,
1993-04-02,7590,0,,
1993-04-03,6340,0,,
1993-04-04,6030,0,,
1993-04-05,7540,0,,
1993-04-06,7440,0,,
1993-04-07,7530,0,,
1993-04-08,7510,0,,
1993-04-09,7510,0,,
1993-04-10,6020,0,,
1993-04-11,5730,0,,
1993-04-12,7440,0,,
1993-04-13,7000,0,,
1993-04-14,7110,0,,
1993-04-15,7340,0,,
1993-04-16,7400,0,,
1993-04-17,6920,0,,
1993-04-18,7340,0,,
1993-04-19,8980,0,true,
1993-04-20,9990,0,true,
1993-04-21,11060,0,true,
1993-04-22,11950,0,true,
1993-04-23,13020,0,true,
1993-04-24,14030,780,true,
1993-04-25,14940,2090,true,
1993-04-26,16000,2420,true,
1993-04-27,17180,2970,true,
1993-04-28,18130,3510,true,
1993-04-29,19560,4960,true,
1993-04-30,20710,7550,true,
1993-05-01,22560,11880,true,
1993-05-02,23900,14160,true,
1993-05-03,25810,15680,true,
1993-05-04,27000,14110,true,
1993-05-05,26810,13400,true,
1993-05-06,26890,13730,true,
1993-05-07,27300,13920,true,
1993-05-08,27040,16390,true,
1993-05-09,28110,17040,true,true
1993-05-10,28070,16840,true,true
1993-05-11,26010,14020,true,
1993-05-12,26140,13740,true,
1993-05-13,23580,11200,true,
1993-05-14,21270,8610,true,
1993-05-15,19290,9320,true,
1993-05-16,18090,10360,true,
1993-05-17,17980,5400,true,
1993-05-18,18150,3870,true,
1993-05-19,18130,3780,true,
1993-05-20,18080,3800,true,
1993-05-21,17840,3880,true,
1993-05-22,17530,6200,true,
1993-05-23,17500,6350,true,
1993-05-24,17430,3930,true,
1993-05-25,17340,2900,true,
1993-05-26,17080,2540,true,
1993-05-27,16950,2590,true,
1993-05-28,16900,2410,true,
1993-05-29,17040,6810,true,
1993-05-30,17060,6880,true,
1993-05-31,16930,3810,true,
1993-06-01,17030,2520,true,
1993-06-02,16970,2510,true,
1993-06-03,16550,2100,true,
1993-06-04,16080,1640,true,
1993-06-05,15580,5160,true,
1993-06-06,14910,4770,true,
1993-06-07,14050,1070,true,
1993-06-08,13120,0,true,
1993-06-09,11850,0,true,
1993-06-10,11000,0,true,
1993-06-11,10120,0,true,
1993-06-12,8950,0,true,
1993-06-13,8020,0,,
1993-06-14,7070,0,,
1993-06-15,6240,0,,
1993-06-16,6010,0,,
1993-06-17,6240,0,,
1993-06-18,7060,0,,
1993-06-19,7020,0,,
1993-06-20,6990,0,,
1993-06-21,7110,0,,
1993-06-22,7490,0,,
1993-06-23,7450,0,,
1993-06-24,7530,0,,
1993-06-25,7930,0,,
1993-06-26,7950,0,,
1993-06-27,7990,0,,
1993-06-28,8890,0,,
1993-06-29,9000,0,,
1993-06-30,9010,0,,
1993-07-01,8570,0,,
