1967-04-01,4690,0
1967-04-02,4510,0
1967-04-03,4720,0
1967-04-04,5240,0
1967-04-05,4870,0
1967-04-06,5300,0
1967-04-07,5300,0
1967-04-08,4840,0
1967-04-09,4550,0
1967-04-10,3890,0
1967-04-11,4220,0
1967-04-12,4440,0
1967-04-13,4440,0
1967-04-14,4170,0
1967-04-15,4340,0
1967-04-16,4190,0
1967-04-17,4460,0
1967-04-18,4800,0
1967-04-19,5890,0
1967-04-20,7400,0
1967-04-21,7150,0
1967-04-22,7340,0
1967-04-23,6770,0
1967-04-24,7060,0
1967-04-25,7170,0
1967-04-26,7180,0
1967-04-27,7130,0
1967-04-28,6850,0
1967-04-29,6970,0
1967-04-30,8710,20
1967-05-01,11460,3430
1967-05-02,13850,5390
1967-05-03,16440,4600
1967-05-04,17060,2600
1967-05-05,16980,2390
1967-05-06,16760,2160
1967-05-07,20210,5650
1967-05-08,25210,10580
1967-05-09,24980,12230
1967-05-10,25190,10410
1967-05-11,22110,6490
1967-05-12,19090,3190
1967-05-13,16960,1790
1967-05-14,16930,2070
1967-05-15,16870,2190
1967-05-16,17210,1680
1967-05-17,17090,1210
1967-05-18,16830,1060
1967-05-19,17000,1160
1967-05-20,16910,1140
1967-05-21,17010,1750
1967-05-22,15370,10
1967-05-23,14150,0
1967-05-24,12560,0
1967-05-25,10670,0
1967-05-26,9340,0
1967-05-27,8090,0
1967-05-28,6540,0
1967-05-29,5470,0
1967-05-30,5050,0
1967-05-31,4410,0
1967-06-01,4500,0
1967-06-02,4220,0
1967-06-03,3900,0
1967-06-04,3910,0
1967-06-05,4020,0
1967-06-06,4130,0
1967-06-07,4680,0
1967-06-08,4110,0
1967-06-09,4610,0
1967-06-10,4050,0
1967-06-11,4000,0
1967-06-12,4720,0
1967-06-13,4930,0
1967-06-14,5040,0
1967-06-15,4730,0
1967-06-16,4310,0
1967-06-17,4070,0
1967-06-18,4010,0
1967-06-19,4180,0
1967-06-20,4220,0
1967-06-21,4510,0
1967-06-22,4470,0
1967-06-23,4030,0
1967-06-24,4010,0
1967-06-25,3900,0
1967-06-26,4090,0
1967-06-27,4040,0
1967-06-28,4120,0
1967-06-29,4090,0
1967-06-30,3930,0
1967-07-01,3980,0
