1997-04-01,5000,0
1997-04-02,6050,0
1997-04-03,6000,0
1997-04-04,6020,0
1997-04-05,5060,0
1997-04-06,4520,0
1997-04-07,4530,0
1997-04-08,4580,0
1997-04-09,4800,0
1997-04-10,5960,0
1997-04-11,5980,0
1997-04-12,4660,0
1997-04-13,4540,0
1997-04-14,5950,0
1997-04-15,5920,0
1997-04-16,5960,0
1997-04-17,4490,0
1997-04-18,4460,0
1997-04-19,4500,0
1997-04-20,4440,0
1997-04-21,4420,0
1997-04-22,4520,0
1997-04-23,4510,0
1997-04-24,4980,0
1997-04-25,6960,10
1997-04-26,9000,0
1997-04-27,11040,480
1997-04-28,14040,2670
1997-04-29,15930,2750
1997-04-30,18000,4680
1997-05-01,20080,12310
1997-05-02,23000,16150
1997-05-03,26040,17300
1997-05-04,26040,16100
1997-05-05,25980,13870
1997-05-06,26130,12770
1997-05-07,25940,12680
1997-05-08,26040,12970
1997-05-09,26150,18580
1997-05-10,26130,18560
1997-05-11,26170,18570
1997-05-12,25920,14680
1997-05-13,24940,11890
1997-05-14,24040,10880
1997-05-15,23050,9710
1997-05-16,22020,8570
1997-05-17,21020,7400
1997-05-18,19980,6180
1997-05-19,19590,5620
1997-05-20,20140,6150
1997-05-21,20120,6040
1997-05-22,20080,5880
1997-05-23,19950,5840
1997-05-24,19930,5810
1997-05-25,19920,5830
1997-05-26,20000,5860
1997-05-27,20380,6190
1997-05-28,21060,6910
1997-05-29,21060,6890
1997-05-30,21020,6920
1997-05-31,21020,6840
1997-06-01,21010,6830
1997-06-02,21000,6880
1997-06-03,21110,6880
1997-06-04,21160,6880
1997-06-05,21030,6900
1997-06-06,21050,6900
1997-06-07,20540,6250
1997-06-08,20090,5830
1997-06-09,19480,5170
1997-06-10,18940,5510
1997-06-11,17930,4190
1997-06-12,17020,2710
1997-06-13,15950,1920
1997-06-14,15050,850
1997-06-15,13960,50
1997-06-16,13030,170
1997-06-17,11930,130
1997-06-18,10930,0
1997-06-19,10020,0
1997-06-20,9950,0
1997-06-21,9210,0
1997-06-22,9100,0
1997-06-23,9450,0
1997-06-24,10210,0
1997-06-25,9980,0
1997-06-26,10070,0
1997-06-27,9400,0
1997-06-28,9090,0
1997-06-29,8610,0
1997-06-30,8680,0
1997-07-01,8550,0
