2021-04-01,5240,0,,
2021-04-02,5500,0,,
2021-04-03,5580,0,,
2021-04-04,5200,0,,
2021-04-05,5210,0,,
2021-04-06,5610,0,,
2021-04-07,5480,0,,
2021-04-08,5450,0,,
2021-04-09,5490,0,,
2021-04-10,5660,0,,
2021-04-11,5270,0,,
2021-04-12,5090,0,,
2021-04-13,5660,0,,
2021-04-14,5690,0,,
2021-04-15,5710,0,,
2021-04-16,5720,0,,
2021-04-17,5820,0,,
2021-04-18,5360,0,,
2021-04-19,5190,0,,
2021-04-20,7060,0,true,
2021-04-21,9000,0,true,
2021-04-22,11220,0,true,
2021-04-23,12550,0,true,
2021-04-24,14990,910,true,
2021-04-25,16720,2190,true,
2021-04-26,18630,3970,true,
2021-04-27,20530,6200,true,
2021-04-28,22720,8420,true,
2021-04-29,24700,10050,true,true
2021-04-30,24620,10240,true,true
2021-05-01,24560,10420,true,true
2021-05-02,24770,10610,true,true
2021-05-03,24670,10440,true,true
2021-05-04,24970,10760,true,true
2021-05-05,25080,10710,true,true
2021-05-06,22780,8420,true,
2021-05-07,20700,6440,true,
2021-05-08,18870,4340,true,
2021-05-09,16700,2110,true,
2021-05-10,16730,2080,true,
2021-05-11,16950,2230,true,
2021-05-12,17280,2540,true,
2021-05-13,17450,2770,true,
2021-05-14,17480,2820,true,
2021-05-15,17490,2780,true,
2021-05-16,17480,2810,true,
2021-05-17,17470,2800,true,
2021-05-18,17480,2770,true,
2021-05-19,17490,2830,true,
2021-05-20,17430,2760,true,
2021-05-21,17490,2760,true,
2021-05-22,17470,2750,true,
2021-05-23,17480,2870,true,
2021-05-24,17500,2790,true,
2021-05-25,17460,2790,true,
2021-05-26,17490,2810,true,
2021-05-27,17840,3160,true,
2021-05-28,17480,2800,true,
2021-05-29,17500,2840,true,
2021-05-30,17500,2790,true,
2021-05-31,17180,2440,true,
2021-06-01,16990,2350,true,
2021-06-02,16980,2350,true,
2021-06-03,16050,1760,true,
2021-06-04,14790,1070,true,
2021-06-05,14340,120,true,
2021-06-06,13210,0,true,
2021-06-07,12050,0,true,
2021-06-08,10740,0,true,
2021-06-09,9720,0,true,
2021-06-10,8900,0,true,
2021-06-11,8090,0,true,
2021-06-12,7150,0,true,
2021-06-13,6100,0,,
2021-06-14,5755,0,,
2021-06-15,5670,0,,
2021-06-16,5610,0,,
2021-06-17,5580,0,,
2021-06-18,5550,0,,
2021-06-19,5470,0,,
2021-06-20,5380,0,,
2021-06-21,5360,0,,
2021-06-22,5670,0,,
2021-06-23,5790,0,,
2021-06-24,5610,0,,
2021-06-25,5410,0,,
2021-06-26,5400,0,,
2021-06-27,5550,0,,
2021-06-28,5380,0,,
2021-06-29,5440,0,,
2021-06-30,5260,0,,
2021-07-01,5300,0,,
