2018-04-01,9680,0,,
2018-04-02,10210,0,,
2018-04-03,10470,0,,
2018-04-04,10810,0,,
2018-04-05,10790,0,,
2018-04-06,11130,0,,
2018-04-07,11410,0,,
2018-04-08,11265,0,,
2018-04-09,10780,0,,
2018-04-10,11320,0,,
2018-04-11,11490,0,,
2018-04-12,11190,0,,
2018-04-13,10420,0,,
2018-04-14,10720,0,,
2018-04-15,11210,0,,
2018-04-16,10870,0,,
2018-04-17,12960,0,true,
2018-04-18,14630,1530,true,
2018-04-19,18110,4480,true,
2018-04-20,20850,7150,true,
2018-04-21,23900,10500,true,
2018-04-22,26670,13380,true,true
2018-04-23,26720,13620,true,true
2018-04-24,26730,13800,true,true
2018-04-25,26540,13820,true,true
2018-04-26,26900,14100,true,true
2018-04-27,26800,14080,true,true
2018-04-28,26830,14160,true,true
2018-04-29,26970,14200,true,true
2018-04-30,27060,14210,true,true
2018-05-01,27250,14000,true,true
2018-05-02,27000,13840,true,true
2018-05-03,25050,12210,true,
2018-05-04,24890,12050,true,
2018-05-05,25060,11930,true,
2018-05-06,25060,11910,true,
2018-05-07,24960,11740,true,
2018-05-08,24680,11220,true,
2018-05-09,22000,8350,true,
2018-05-10,19070,5460,true,
2018-05-11,17140,3600,true,
2018-05-12,16030,2500,true,
2018-05-13,16040,2390,true,
2018-05-14,15250,1670,true,
2018-05-15,15290,1560,true,
2018-05-16,15350,1590,true,
2018-05-17,15170,1340,true,
2018-05-18,15180,1340,true,
2018-05-19,15130,1320,true,
2018-05-20,15090,1310,true,
2018-05-21,15130,1430,true,
2018-05-22,15020,1640,true,
2018-05-23,15030,1680,true,
2018-05-24,14070,880,true,
2018-05-25,13900,670,true,
2018-05-26,14000,340,true,
2018-05-27,13740,560,true,
2018-05-28,14180,510,true,
2018-05-29,13850,260,true,
2018-05-30,13960,210,true,
2018-05-31,13960,250,true,
2018-06-01,14120,190,true,
2018-06-02,13810,200,true,
2018-06-03,13590,0,true,
2018-06-04,12940,0,true,
2018-06-05,12360,0,true,
2018-06-06,11880,0,true,
2018-06-07,11350,0,true,
2018-06-08,10750,0,,
2018-06-09,10880,0,,
2018-06-10,11150,0,,
2018-06-11,10990,0,,
2018-06-12,11000,0,,
2018-06-13,10750,0,,
2018-06-14,10350,0,,
2018-06-15,9990,0,,
2018-06-16,9565,0,,
2018-06-17,8750,0,,
2018-06-18,7080,0,,
2018-06-19,6990,0,,
2018-06-20,6980,0,,
2018-06-21,7230,0,,
2018-06-22,7530,0,,
2018-06-23,7790,0,,
2018-06-24,8900,0,,
2018-06-25,8770,0,,
2018-06-26,8890,0,,
2018-06-27,9010,0,,
2018-06-28,9290,0,,
2018-06-29,8960,0,,
2018-06-30,8930,0,,
2018-07-01,8920,0,,
