1984-04-01,3640,0
1984-04-02,5210,0
1984-04-03,4250,0
1984-04-04,4280,0
1984-04-05,5020,0
1984-04-06,5170,0
1984-04-07,6040,0
1984-04-08,5300,0
1984-04-09,6150,0
1984-04-10,5070,0
1984-04-11,6300,0
1984-04-12,5670,0
1984-04-13,7570,0
1984-04-14,7660,0
1984-04-15,5970,0
1984-04-16,4880,0
1984-04-17,4720,0
1984-04-18,5000,0
1984-04-19,6410,0
1984-04-20,5900,0
1984-04-21,5190,0
1984-04-22,4360,0
1984-04-23,4650,0
1984-04-24,5160,0
1984-04-25,5080,0
1984-04-26,4660,0
1984-04-27,5060,0
1984-04-28,4870,0
1984-04-29,5030,0
1984-04-30,5060,0
1984-05-01,5040,0
1984-05-02,5040,0
1984-05-03,5170,0
1984-05-04,7460,0
1984-05-05,9990,0
1984-05-06,12050,0
1984-05-07,13950,790
1984-05-08,17010,2530
1984-05-09,19940,4920
1984-05-10,22430,7490
1984-05-11,24940,10090
1984-05-12,27000,12500
1984-05-13,26920,12600
1984-05-14,25020,10470
1984-05-15,24970,10450
1984-05-16,22960,8390
1984-05-17,21050,6660
1984-05-18,19040,4530
1984-05-19,16970,2330
1984-05-20,15040,270
1984-05-21,13970,0
1984-05-22,13940,0
1984-05-23,14060,0
1984-05-24,14130,0
1984-05-25,13990,0
1984-05-26,14070,0
1984-05-27,14060,0
1984-05-28,13990,0
1984-05-29,14050,0
1984-05-30,13750,0
1984-05-31,11940,0
1984-06-01,9990,0
1984-06-02,8040,0
1984-06-03,5110,0
1984-06-04,4930,0
1984-06-05,5570,0
1984-06-06,5970,0
1984-06-07,6360,0
1984-06-08,6270,0
1984-06-09,4360,0
1984-06-10,3970,0
1984-06-11,5060,0
1984-06-12,5010,0
1984-06-13,6240,0
1984-06-14,6400,0
1984-06-15,5760,0
1984-06-16,4010,0
1984-06-17,3960,0
1984-06-18,6020,0
1984-06-19,5720,0
1984-06-20,6440,0
1984-06-21,5410,0
1984-06-22,4950,0
1984-06-23,4180,0
1984-06-24,4000,0
1984-06-25,6250,0
1984-06-26,5610,0
1984-06-27,5510,0
1984-06-28,6220,0
1984-06-29,5950,0
1984-06-30,4200,0
1984-07-01,4110,0
